NO,K,lon,lat,id,시,구,도로명주소
1535,55,126.9339614,37.47361931,1469,서울특별시,관악구,서울특별시 관악구 신림로 170
1536,55,126.9649835,37.5638992,1468,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
1537,55,127.1058513,37.47612045,1467,서울특별시,강남구,서울특별시 강남구 밤고개로 206
1538,55,127.0722508,37.61661466,1466,서울특별시,노원구,서울특별시 노원구 화랑로 405
1539,55,127.1095247,37.63927743,1465,서울특별시,노원구,서울특별시 노원구 화랑로 826
1540,55,127.0710452,37.62922907,1464,서울특별시,노원구,서울특별시 노원구 동일로 1114
1541,56,127.1034226,37.50766,1463,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
1542,56,127.0668206,37.57603432,1462,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
1543,56,127.0356428,37.49028717,1461,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
1544,56,127.0169049,37.58936078,1460,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
1545,56,127.0785766,37.49946173,1459,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
1546,56,126.9060274,37.57353209,1458,서울특별시,서대문구,서울특별시 서대문구 수색로 123
1547,56,126.8475203,37.52995871,1457,서울특별시,강서구,서울특별시 강서구 강서로 21
1548,56,127.129303,37.53658752,1456,서울특별시,강동구,서울특별시 강동구 천호대로 1056
1549,56,127.0589677,37.56338635,1455,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
1550,56,126.8270683,37.53885739,1454,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
1551,56,126.8316682,37.53077141,1453,서울특별시,양천구,서울특별시 양천구 남부순환로 412
1552,56,126.8374145,37.52088897,1452,서울특별시,양천구,서울특별시 양천구 남부순환로 538
1553,56,126.8602541,37.49667843,1451,서울특별시,구로구,서울특별시 구로구 경인로 364
1554,56,126.8608626,37.55797338,1450,서울특별시,강서구,서울특별시 강서구 양천로 556
1555,56,127.1317174,37.50594889,1449,서울특별시,송파구,서울특별시 송파구 마천로 103
1556,56,127.032418,37.64440506,1448,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
1557,56,126.8978669,37.46172322,1447,서울특별시,금천구,서울특별시 금천구 시흥대로 316
1558,56,126.9022103,37.48427922,1446,서울특별시,구로구,서울특별시 구로구 시흥대로 573
1559,56,126.8771851,37.50127567,1445,서울특별시,구로구,서울특별시 구로구 경인로 531
1560,56,127.0413863,37.66066431,1444,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
1561,56,127.075778,37.59409379,1443,서울특별시,중랑구,서울특별시 중랑구 망우로 209
1562,56,126.8995368,37.53564274,1442,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
1563,56,127.0840381,37.53463405,1441,서울특별시,광진구,서울특별시 광진구 자양로 75
1564,56,127.0609412,37.61296776,1440,서울특별시,성북구,서울특별시 성북구 화랑로 292
1565,56,127.0522496,37.55074215,1439,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
1566,56,126.9531867,37.47370984,1438,서울특별시,관악구,서울특별시 관악구 관악로 96
1567,56,126.8376614,37.49294851,1437,서울특별시,구로구,서울특별시 구로구 경인로8길 31
1568,56,127.0792574,37.57968469,1436,서울특별시,중랑구,서울특별시 중랑구 동일로 553
1569,56,127.0675304,37.64904569,1435,서울특별시,노원구,서울특별시 노원구 동일로210길 86
1570,56,126.929239,37.49973594,1434,서울특별시,동작구,서울특별시 동작구 상도로 77
1571,56,127.0983262,37.61400227,1433,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
1572,56,126.8164618,37.58476484,1432,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
1573,56,127.0599462,37.5895291,1431,서울특별시,동대문구,서울특별시 동대문구 망우로 62
1574,56,127.0117006,37.51903408,1430,서울특별시,서초구,서울특별시 서초구 잠원로 181
1575,56,126.9825529,37.47925026,1429,서울특별시,서초구,서울특별시 서초구 방배천로 32
1576,56,126.9950363,37.47299474,1428,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
1577,56,127.0770739,37.5652553,1427,서울특별시,광진구,서울특별시 광진구 동일로 388
1578,56,127.0737078,37.55983509,1426,서울특별시,광진구,서울특별시 광진구 동일로 322
1579,56,127.0279354,37.63627517,1425,서울특별시,강북구,서울특별시 강북구 오패산로 393
1580,56,127.128095,37.55190676,1424,서울특별시,강동구,서울특별시 강동구 올림픽로 793
1581,56,127.0438522,37.62822573,1423,서울특별시,강북구,서울특별시 강북구 월계로37길 142
1582,56,126.900322,37.57891129,1422,서울특별시,은평구,서울특별시 은평구 수색로 199
1583,56,126.8301412,37.57492854,1421,서울특별시,강서구,서울특별시 강서구 양천로 237
1584,56,126.8177259,37.57035075,1420,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
1585,56,127.1017975,37.60049387,1419,서울특별시,중랑구,서울특별시 중랑구 망우로 447
1586,56,127.0559692,37.68685877,1418,서울특별시,노원구,서울특별시 노원구 동일로 1776
1587,56,127.0560606,37.67153646,1417,서울특별시,노원구,서울특별시 노원구 동일로 1602
1588,56,127.0222801,37.63444973,1416,서울특별시,강북구,서울특별시 강북구 덕릉로 78
1589,56,127.1463365,37.52492212,1415,서울특별시,강동구,서울특별시 강동구 동남로 563
1590,56,126.9339614,37.47361931,1414,서울특별시,관악구,서울특별시 관악구 신림로 170
1591,56,126.9649835,37.5638992,1413,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
1592,56,127.1058513,37.47612045,1412,서울특별시,강남구,서울특별시 강남구 밤고개로 206
1593,56,127.0722508,37.61661466,1411,서울특별시,노원구,서울특별시 노원구 화랑로 405
1594,56,127.1095247,37.63927743,1410,서울특별시,노원구,서울특별시 노원구 화랑로 826
1595,56,127.0710452,37.62922907,1409,서울특별시,노원구,서울특별시 노원구 동일로 1114
1596,56,127.0445947,37.69222338,1408,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
1597,57,127.1034226,37.50766,1407,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
1598,57,127.0668206,37.57603432,1406,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
1599,57,127.0356428,37.49028717,1405,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
1600,57,127.0169049,37.58936078,1404,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
1601,57,127.0785766,37.49946173,1403,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
1602,57,126.9060274,37.57353209,1402,서울특별시,서대문구,서울특별시 서대문구 수색로 123
1603,57,126.8475203,37.52995871,1401,서울특별시,강서구,서울특별시 강서구 강서로 21
1604,57,127.129303,37.53658752,1400,서울특별시,강동구,서울특별시 강동구 천호대로 1056
1605,57,127.0589677,37.56338635,1399,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
1606,57,126.8270683,37.53885739,1398,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
1607,57,126.8316682,37.53077141,1397,서울특별시,양천구,서울특별시 양천구 남부순환로 412
1608,57,126.8374145,37.52088897,1396,서울특별시,양천구,서울특별시 양천구 남부순환로 538
1609,57,126.8602541,37.49667843,1395,서울특별시,구로구,서울특별시 구로구 경인로 364
1610,57,126.8608626,37.55797338,1394,서울특별시,강서구,서울특별시 강서구 양천로 556
1611,57,127.1317174,37.50594889,1393,서울특별시,송파구,서울특별시 송파구 마천로 103
1612,57,127.032418,37.64440506,1392,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
1613,57,126.8978669,37.46172322,1391,서울특별시,금천구,서울특별시 금천구 시흥대로 316
1614,57,126.9022103,37.48427922,1390,서울특별시,구로구,서울특별시 구로구 시흥대로 573
1615,57,126.8771851,37.50127567,1389,서울특별시,구로구,서울특별시 구로구 경인로 531
1616,57,127.0413863,37.66066431,1388,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
1617,57,127.075778,37.59409379,1387,서울특별시,중랑구,서울특별시 중랑구 망우로 209
1618,57,126.8995368,37.53564274,1386,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
1619,57,127.0840381,37.53463405,1385,서울특별시,광진구,서울특별시 광진구 자양로 75
1620,57,127.0609412,37.61296776,1384,서울특별시,성북구,서울특별시 성북구 화랑로 292
1621,57,127.0522496,37.55074215,1383,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
1622,57,126.9531867,37.47370984,1382,서울특별시,관악구,서울특별시 관악구 관악로 96
1623,57,126.8376614,37.49294851,1381,서울특별시,구로구,서울특별시 구로구 경인로8길 31
1624,57,127.0792574,37.57968469,1380,서울특별시,중랑구,서울특별시 중랑구 동일로 553
1625,57,127.0675304,37.64904569,1379,서울특별시,노원구,서울특별시 노원구 동일로210길 86
1626,57,126.929239,37.49973594,1378,서울특별시,동작구,서울특별시 동작구 상도로 77
1627,57,127.0983262,37.61400227,1377,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
1628,57,126.8164618,37.58476484,1376,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
1629,57,127.0599462,37.5895291,1375,서울특별시,동대문구,서울특별시 동대문구 망우로 62
1630,57,127.0117006,37.51903408,1374,서울특별시,서초구,서울특별시 서초구 잠원로 181
1631,57,126.9825529,37.47925026,1373,서울특별시,서초구,서울특별시 서초구 방배천로 32
1632,57,126.9950363,37.47299474,1372,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
1633,57,127.0770739,37.5652553,1371,서울특별시,광진구,서울특별시 광진구 동일로 388
1634,57,127.0737078,37.55983509,1370,서울특별시,광진구,서울특별시 광진구 동일로 322
1635,57,127.0279354,37.63627517,1369,서울특별시,강북구,서울특별시 강북구 오패산로 393
1636,57,127.128095,37.55190676,1368,서울특별시,강동구,서울특별시 강동구 올림픽로 793
1637,57,127.0438522,37.62822573,1367,서울특별시,강북구,서울특별시 강북구 월계로37길 142
1638,57,126.900322,37.57891129,1366,서울특별시,은평구,서울특별시 은평구 수색로 199
1639,57,126.8301412,37.57492854,1365,서울특별시,강서구,서울특별시 강서구 양천로 237
1640,57,126.8177259,37.57035075,1364,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
1641,57,127.1017975,37.60049387,1363,서울특별시,중랑구,서울특별시 중랑구 망우로 447
1642,57,127.0559692,37.68685877,1362,서울특별시,노원구,서울특별시 노원구 동일로 1776
1643,57,127.0560606,37.67153646,1361,서울특별시,노원구,서울특별시 노원구 동일로 1602
1644,57,127.0222801,37.63444973,1360,서울특별시,강북구,서울특별시 강북구 덕릉로 78
1645,57,127.1463365,37.52492212,1359,서울특별시,강동구,서울특별시 강동구 동남로 563
1646,57,126.9339614,37.47361931,1358,서울특별시,관악구,서울특별시 관악구 신림로 170
1647,57,126.9649835,37.5638992,1357,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
1648,57,127.1058513,37.47612045,1356,서울특별시,강남구,서울특별시 강남구 밤고개로 206
1649,57,127.0722508,37.61661466,1355,서울특별시,노원구,서울특별시 노원구 화랑로 405
1650,57,127.1095247,37.63927743,1354,서울특별시,노원구,서울특별시 노원구 화랑로 826
1651,57,127.0710452,37.62922907,1353,서울특별시,노원구,서울특별시 노원구 동일로 1114
1652,57,127.0445947,37.69222338,1352,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
1653,57,126.9213366,37.6439125,1351,서울특별시,은평구,서울특별시 은평구 진관3로 77
1654,58,127.1034226,37.50766,1350,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
1655,58,127.0668206,37.57603432,1349,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
1656,58,127.0356428,37.49028717,1348,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
1657,58,127.0169049,37.58936078,1347,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
1658,58,127.0785766,37.49946173,1346,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
1659,58,126.9060274,37.57353209,1345,서울특별시,서대문구,서울특별시 서대문구 수색로 123
1660,58,126.8475203,37.52995871,1344,서울특별시,강서구,서울특별시 강서구 강서로 21
1661,58,127.129303,37.53658752,1343,서울특별시,강동구,서울특별시 강동구 천호대로 1056
1662,58,127.0589677,37.56338635,1342,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
1663,58,126.8270683,37.53885739,1341,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
1664,58,126.8316682,37.53077141,1340,서울특별시,양천구,서울특별시 양천구 남부순환로 412
1665,58,126.8374145,37.52088897,1339,서울특별시,양천구,서울특별시 양천구 남부순환로 538
1666,58,126.8602541,37.49667843,1338,서울특별시,구로구,서울특별시 구로구 경인로 364
1667,58,126.8608626,37.55797338,1337,서울특별시,강서구,서울특별시 강서구 양천로 556
1668,58,127.1317174,37.50594889,1336,서울특별시,송파구,서울특별시 송파구 마천로 103
1669,58,127.032418,37.64440506,1335,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
1670,58,126.8978669,37.46172322,1334,서울특별시,금천구,서울특별시 금천구 시흥대로 316
1671,58,126.9022103,37.48427922,1333,서울특별시,구로구,서울특별시 구로구 시흥대로 573
1672,58,126.8771851,37.50127567,1332,서울특별시,구로구,서울특별시 구로구 경인로 531
1673,58,127.0413863,37.66066431,1331,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
1674,58,127.075778,37.59409379,1330,서울특별시,중랑구,서울특별시 중랑구 망우로 209
1675,58,126.8995368,37.53564274,1329,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
1676,58,127.0840381,37.53463405,1328,서울특별시,광진구,서울특별시 광진구 자양로 75
1677,58,127.0609412,37.61296776,1327,서울특별시,성북구,서울특별시 성북구 화랑로 292
1678,58,127.0522496,37.55074215,1326,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
1679,58,126.9531867,37.47370984,1325,서울특별시,관악구,서울특별시 관악구 관악로 96
1680,58,126.8376614,37.49294851,1324,서울특별시,구로구,서울특별시 구로구 경인로8길 31
1681,58,127.0792574,37.57968469,1323,서울특별시,중랑구,서울특별시 중랑구 동일로 553
1682,58,127.0675304,37.64904569,1322,서울특별시,노원구,서울특별시 노원구 동일로210길 86
1683,58,126.929239,37.49973594,1321,서울특별시,동작구,서울특별시 동작구 상도로 77
1684,58,127.0983262,37.61400227,1320,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
1685,58,126.8164618,37.58476484,1319,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
1686,58,127.0599462,37.5895291,1318,서울특별시,동대문구,서울특별시 동대문구 망우로 62
1687,58,127.0117006,37.51903408,1317,서울특별시,서초구,서울특별시 서초구 잠원로 181
1688,58,126.9825529,37.47925026,1316,서울특별시,서초구,서울특별시 서초구 방배천로 32
1689,58,126.9950363,37.47299474,1315,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
1690,58,127.0770739,37.5652553,1314,서울특별시,광진구,서울특별시 광진구 동일로 388
1691,58,127.0737078,37.55983509,1313,서울특별시,광진구,서울특별시 광진구 동일로 322
1692,58,127.0279354,37.63627517,1312,서울특별시,강북구,서울특별시 강북구 오패산로 393
1693,58,127.128095,37.55190676,1311,서울특별시,강동구,서울특별시 강동구 올림픽로 793
1694,58,127.0438522,37.62822573,1310,서울특별시,강북구,서울특별시 강북구 월계로37길 142
1695,58,126.900322,37.57891129,1309,서울특별시,은평구,서울특별시 은평구 수색로 199
1696,58,126.8301412,37.57492854,1308,서울특별시,강서구,서울특별시 강서구 양천로 237
1697,58,126.8177259,37.57035075,1307,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
1698,58,127.1017975,37.60049387,1306,서울특별시,중랑구,서울특별시 중랑구 망우로 447
1699,58,127.0559692,37.68685877,1305,서울특별시,노원구,서울특별시 노원구 동일로 1776
1700,58,127.0560606,37.67153646,1304,서울특별시,노원구,서울특별시 노원구 동일로 1602
1701,58,127.0222801,37.63444973,1303,서울특별시,강북구,서울특별시 강북구 덕릉로 78
1702,58,127.1463365,37.52492212,1302,서울특별시,강동구,서울특별시 강동구 동남로 563
1703,58,126.9339614,37.47361931,1301,서울특별시,관악구,서울특별시 관악구 신림로 170
1704,58,126.9649835,37.5638992,1300,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
1705,58,127.1058513,37.47612045,1299,서울특별시,강남구,서울특별시 강남구 밤고개로 206
1706,58,127.0722508,37.61661466,1298,서울특별시,노원구,서울특별시 노원구 화랑로 405
1707,58,127.1095247,37.63927743,1297,서울특별시,노원구,서울특별시 노원구 화랑로 826
1708,58,127.0710452,37.62922907,1296,서울특별시,노원구,서울특별시 노원구 동일로 1114
1709,58,127.0445947,37.69222338,1295,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
1710,58,126.9213366,37.6439125,1294,서울특별시,은평구,서울특별시 은평구 진관3로 77
1711,58,126.8168487,37.54240409,1293,서울특별시,강서구,서울특별시 강서구 방화대로 18
1712,59,127.1034226,37.50766,1292,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
1713,59,127.0668206,37.57603432,1291,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
1714,59,127.0356428,37.49028717,1290,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
1715,59,127.0169049,37.58936078,1289,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
1716,59,127.0785766,37.49946173,1288,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
1717,59,126.9060274,37.57353209,1287,서울특별시,서대문구,서울특별시 서대문구 수색로 123
1718,59,126.8475203,37.52995871,1286,서울특별시,강서구,서울특별시 강서구 강서로 21
1719,59,127.129303,37.53658752,1285,서울특별시,강동구,서울특별시 강동구 천호대로 1056
1720,59,127.0589677,37.56338635,1284,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
1721,59,126.8270683,37.53885739,1283,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
1722,59,126.8316682,37.53077141,1282,서울특별시,양천구,서울특별시 양천구 남부순환로 412
1723,59,126.8374145,37.52088897,1281,서울특별시,양천구,서울특별시 양천구 남부순환로 538
1724,59,126.8602541,37.49667843,1280,서울특별시,구로구,서울특별시 구로구 경인로 364
1725,59,126.8608626,37.55797338,1279,서울특별시,강서구,서울특별시 강서구 양천로 556
1726,59,127.1317174,37.50594889,1278,서울특별시,송파구,서울특별시 송파구 마천로 103
1727,59,127.032418,37.64440506,1277,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
1728,59,126.8978669,37.46172322,1276,서울특별시,금천구,서울특별시 금천구 시흥대로 316
1729,59,126.9022103,37.48427922,1275,서울특별시,구로구,서울특별시 구로구 시흥대로 573
1730,59,126.8771851,37.50127567,1274,서울특별시,구로구,서울특별시 구로구 경인로 531
1731,59,127.0413863,37.66066431,1273,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
1732,59,127.075778,37.59409379,1272,서울특별시,중랑구,서울특별시 중랑구 망우로 209
1733,59,126.8995368,37.53564274,1271,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
1734,59,127.0840381,37.53463405,1270,서울특별시,광진구,서울특별시 광진구 자양로 75
1735,59,127.0609412,37.61296776,1269,서울특별시,성북구,서울특별시 성북구 화랑로 292
1736,59,127.0522496,37.55074215,1268,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
1737,59,126.9531867,37.47370984,1267,서울특별시,관악구,서울특별시 관악구 관악로 96
1738,59,126.8376614,37.49294851,1266,서울특별시,구로구,서울특별시 구로구 경인로8길 31
1739,59,127.0792574,37.57968469,1265,서울특별시,중랑구,서울특별시 중랑구 동일로 553
1740,59,127.0675304,37.64904569,1264,서울특별시,노원구,서울특별시 노원구 동일로210길 86
1741,59,126.929239,37.49973594,1263,서울특별시,동작구,서울특별시 동작구 상도로 77
1742,59,127.0983262,37.61400227,1262,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
1743,59,126.8164618,37.58476484,1261,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
1744,59,127.0599462,37.5895291,1260,서울특별시,동대문구,서울특별시 동대문구 망우로 62
1745,59,127.0117006,37.51903408,1259,서울특별시,서초구,서울특별시 서초구 잠원로 181
1746,59,126.9825529,37.47925026,1258,서울특별시,서초구,서울특별시 서초구 방배천로 32
1747,59,126.9950363,37.47299474,1257,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
1748,59,127.0770739,37.5652553,1256,서울특별시,광진구,서울특별시 광진구 동일로 388
1749,59,127.0737078,37.55983509,1255,서울특별시,광진구,서울특별시 광진구 동일로 322
1750,59,127.0279354,37.63627517,1254,서울특별시,강북구,서울특별시 강북구 오패산로 393
1751,59,127.128095,37.55190676,1253,서울특별시,강동구,서울특별시 강동구 올림픽로 793
1752,59,127.0438522,37.62822573,1252,서울특별시,강북구,서울특별시 강북구 월계로37길 142
1753,59,126.900322,37.57891129,1251,서울특별시,은평구,서울특별시 은평구 수색로 199
1754,59,126.8301412,37.57492854,1250,서울특별시,강서구,서울특별시 강서구 양천로 237
1755,59,126.8177259,37.57035075,1249,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
1756,59,127.1017975,37.60049387,1248,서울특별시,중랑구,서울특별시 중랑구 망우로 447
1757,59,127.0559692,37.68685877,1247,서울특별시,노원구,서울특별시 노원구 동일로 1776
1758,59,127.0560606,37.67153646,1246,서울특별시,노원구,서울특별시 노원구 동일로 1602
1759,59,127.0222801,37.63444973,1245,서울특별시,강북구,서울특별시 강북구 덕릉로 78
1760,59,127.1463365,37.52492212,1244,서울특별시,강동구,서울특별시 강동구 동남로 563
1761,59,126.9339614,37.47361931,1243,서울특별시,관악구,서울특별시 관악구 신림로 170
1762,59,126.9649835,37.5638992,1242,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
1763,59,127.1058513,37.47612045,1241,서울특별시,강남구,서울특별시 강남구 밤고개로 206
1764,59,127.0722508,37.61661466,1240,서울특별시,노원구,서울특별시 노원구 화랑로 405
1765,59,127.1095247,37.63927743,1239,서울특별시,노원구,서울특별시 노원구 화랑로 826
1766,59,127.0710452,37.62922907,1238,서울특별시,노원구,서울특별시 노원구 동일로 1114
1767,59,127.0445947,37.69222338,1237,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
1768,59,126.9213366,37.6439125,1236,서울특별시,은평구,서울특별시 은평구 진관3로 77
1769,59,126.8168487,37.54240409,1235,서울특별시,강서구,서울특별시 강서구 방화대로 18
1770,59,126.8018228,37.57566579,1234,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20
1771,60,127.1034226,37.50766,1233,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
1772,60,127.0668206,37.57603432,1232,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
1773,60,127.0356428,37.49028717,1231,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
1774,60,127.0169049,37.58936078,1230,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
1775,60,127.0785766,37.49946173,1229,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
1776,60,126.9060274,37.57353209,1228,서울특별시,서대문구,서울특별시 서대문구 수색로 123
1777,60,126.8475203,37.52995871,1227,서울특별시,강서구,서울특별시 강서구 강서로 21
1778,60,127.129303,37.53658752,1226,서울특별시,강동구,서울특별시 강동구 천호대로 1056
1779,60,127.0589677,37.56338635,1225,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
1780,60,126.8270683,37.53885739,1224,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
1781,60,126.8316682,37.53077141,1223,서울특별시,양천구,서울특별시 양천구 남부순환로 412
1782,60,126.8374145,37.52088897,1222,서울특별시,양천구,서울특별시 양천구 남부순환로 538
1783,60,126.8602541,37.49667843,1221,서울특별시,구로구,서울특별시 구로구 경인로 364
1784,60,126.8608626,37.55797338,1220,서울특별시,강서구,서울특별시 강서구 양천로 556
1785,60,127.1317174,37.50594889,1219,서울특별시,송파구,서울특별시 송파구 마천로 103
1786,60,127.032418,37.64440506,1218,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
1787,60,126.8978669,37.46172322,1217,서울특별시,금천구,서울특별시 금천구 시흥대로 316
1788,60,126.9022103,37.48427922,1216,서울특별시,구로구,서울특별시 구로구 시흥대로 573
1789,60,126.8771851,37.50127567,1215,서울특별시,구로구,서울특별시 구로구 경인로 531
1790,60,127.0413863,37.66066431,1214,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
1791,60,127.075778,37.59409379,1213,서울특별시,중랑구,서울특별시 중랑구 망우로 209
1792,60,126.8995368,37.53564274,1212,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
1793,60,127.0840381,37.53463405,1211,서울특별시,광진구,서울특별시 광진구 자양로 75
1794,60,127.0609412,37.61296776,1210,서울특별시,성북구,서울특별시 성북구 화랑로 292
1795,60,127.0522496,37.55074215,1209,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
1796,60,126.9531867,37.47370984,1208,서울특별시,관악구,서울특별시 관악구 관악로 96
1797,60,126.8376614,37.49294851,1207,서울특별시,구로구,서울특별시 구로구 경인로8길 31
1798,60,127.0792574,37.57968469,1206,서울특별시,중랑구,서울특별시 중랑구 동일로 553
1799,60,127.0675304,37.64904569,1205,서울특별시,노원구,서울특별시 노원구 동일로210길 86
1800,60,126.929239,37.49973594,1204,서울특별시,동작구,서울특별시 동작구 상도로 77
1801,60,127.0983262,37.61400227,1203,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
1802,60,126.8164618,37.58476484,1202,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
1803,60,127.0599462,37.5895291,1201,서울특별시,동대문구,서울특별시 동대문구 망우로 62
1804,60,127.0117006,37.51903408,1200,서울특별시,서초구,서울특별시 서초구 잠원로 181
1805,60,126.9825529,37.47925026,1199,서울특별시,서초구,서울특별시 서초구 방배천로 32
1806,60,126.9950363,37.47299474,1198,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
1807,60,127.0770739,37.5652553,1197,서울특별시,광진구,서울특별시 광진구 동일로 388
1808,60,127.0737078,37.55983509,1196,서울특별시,광진구,서울특별시 광진구 동일로 322
1809,60,127.0279354,37.63627517,1195,서울특별시,강북구,서울특별시 강북구 오패산로 393
1810,60,127.128095,37.55190676,1194,서울특별시,강동구,서울특별시 강동구 올림픽로 793
1811,60,127.0438522,37.62822573,1193,서울특별시,강북구,서울특별시 강북구 월계로37길 142
1812,60,126.900322,37.57891129,1192,서울특별시,은평구,서울특별시 은평구 수색로 199
1813,60,126.8301412,37.57492854,1191,서울특별시,강서구,서울특별시 강서구 양천로 237
1814,60,126.8177259,37.57035075,1190,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
1815,60,127.1017975,37.60049387,1189,서울특별시,중랑구,서울특별시 중랑구 망우로 447
1816,60,127.0559692,37.68685877,1188,서울특별시,노원구,서울특별시 노원구 동일로 1776
1817,60,127.0560606,37.67153646,1187,서울특별시,노원구,서울특별시 노원구 동일로 1602
1818,60,127.0222801,37.63444973,1186,서울특별시,강북구,서울특별시 강북구 덕릉로 78
1819,60,127.1463365,37.52492212,1185,서울특별시,강동구,서울특별시 강동구 동남로 563
1820,60,126.9339614,37.47361931,1184,서울특별시,관악구,서울특별시 관악구 신림로 170
1821,60,126.9649835,37.5638992,1183,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
1822,60,127.1058513,37.47612045,1182,서울특별시,강남구,서울특별시 강남구 밤고개로 206
1823,60,127.0722508,37.61661466,1181,서울특별시,노원구,서울특별시 노원구 화랑로 405
1824,60,127.1095247,37.63927743,1180,서울특별시,노원구,서울특별시 노원구 화랑로 826
