,지번주소,위도,경도
252,서울특별시 중구 을지로4가 88-0,37.5671074,126.9980390
253,서울특별시 중구 을지로4가 90-2,37.5669185,126.9980118
254,서울특별시 중구 을지로4가 91-0,37.5668820,126.9978518
255,서울특별시 중구 을지로4가 91-8,37.5667700,126.9978096
256,서울특별시 중구 을지로4가 91-9,37.5667255,126.9978693
257,서울특별시 중구 을지로4가 91-10,37.5667835,126.9979470
258,서울특별시 중구 을지로4가 93-0,37.5667097,126.9979354
259,서울특별시 중구 을지로4가 93-1,37.5667318,126.9979359
260,서울특별시 중구 을지로4가 95-2,37.5669142,126.9981535
261,서울특별시 중구 을지로4가 95-6,37.5669276,126.9982204
262,서울특별시 중구 을지로4가 95-10,37.5668533,126.9983425
263,서울특별시 중구 을지로4가 96-2,37.5668227,126.9981867
264,서울특별시 중구 을지로4가 101-6,37.5670610,126.9984051
265,서울특별시 중구 을지로4가 101-7,37.5669123,126.9983553
266,서울특별시 중구 을지로4가 101-8,37.5670465,126.9983147
267,서울특별시 중구 을지로4가 101-10,37.5669608,126.9982552
268,서울특별시 중구 을지로4가 101-13,37.5670669,126.9984880
269,서울특별시 중구 을지로4가 102-2,37.5671503,126.9981599
270,서울특별시 중구 을지로4가 103-1,37.5671406,126.9982525
271,서울특별시 중구 을지로4가 107-1,37.5673039,126.9986351
272,서울특별시 중구 을지로4가 107-3,37.5672921,126.9986232
273,서울특별시 중구 을지로4가 118-12,37.5669866,126.9986104
274,서울특별시 중구 을지로4가 118-13,37.5670657,126.9987611
275,서울특별시 중구 을지로4가 119-3,37.5669480,126.9986898
276,서울특별시 중구 을지로4가 119-5,37.5668563,126.9985621
277,서울특별시 중구 을지로4가 122-4,37.5668125,126.9988410
278,서울특별시 중구 을지로4가 124-1,37.5668002,126.9991533
279,서울특별시 중구 을지로4가 124-3,37.5667441,126.9992800
280,서울특별시 중구 을지로4가 125-1,37.5668901,126.9994396
281,서울특별시 중구 을지로4가 125-2,37.5668327,126.9993236
282,서울특별시 중구 을지로4가 125-5,37.5668775,126.9991233
283,서울특별시 중구 을지로4가 130-1,37.5671022,127.0002206
284,서울특별시 중구 을지로4가 130-2,37.5672959,126.9989050
285,서울특별시 중구 을지로4가 130-8,37.5670092,126.9981431
286,서울특별시 중구 을지로4가 130-9,37.5668242,126.9992185
287,서울특별시 중구 을지로4가 130-10,37.5668214,126.9994335
288,서울특별시 중구 을지로4가 130-11,37.5668379,126.9997592
289,서울특별시 중구 을지로4가 130-12,37.5668721,127.0003417
290,서울특별시 중구 을지로4가 141-2,37.5668293,126.9995947
291,서울특별시 중구 을지로4가 148-2,37.5668428,126.9998176
292,서울특별시 중구 을지로4가 149-1,37.5668533,126.9999911
293,서울특별시 중구 을지로4가 149-5,37.5668642,126.9998683
294,서울특별시 중구 을지로4가 156-8,37.5668673,127.0002289
