기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
2020,2,A,골목상권,1000081,한강대로62길,15932,7729,8203,61,3485,5114,4374,2273,625,30,1377,2333,2253,1355,381,31,2108,2781,2121,918,244
2020,2,A,골목상권,1000080,한강대로52길,25834,9922,15912,128,6440,8327,7146,2984,809,54,2309,3034,2590,1432,503,74,4131,5293,4556,1552,306
2020,2,A,골목상권,1000079,한강대로43길,27127,10372,16755,153,7139,9391,7217,2423,804,71,2574,3620,2609,980,518,82,4565,5771,4608,1443,286
2020,2,A,골목상권,1000078,한강대로15길,8277,4527,3750,11,827,1963,2797,1995,684,6,309,971,1448,1323,470,5,518,992,1349,672,214
2020,2,A,골목상권,1000077,한강대로104길,36052,21422,14630,180,11153,11590,7342,3944,1843,24,3407,7445,5886,3240,1420,156,7746,4145,1456,704,423
2020,2,A,골목상권,1000076,청파로73길,4721,2547,2174,10,913,1365,965,784,684,5,300,628,566,511,537,5,613,737,399,273,147
2020,2,A,골목상권,1000075,청파로71길,6797,3510,3287,8,1504,1964,1330,1123,868,3,431,888,775,731,682,5,1073,1076,555,392,186
2020,2,A,골목상권,1000074,청파로47나길,6480,3174,3306,11,1149,1831,1425,1178,886,6,301,709,739,749,670,5,848,1122,686,429,216
2020,2,A,골목상권,1000073,청파로47길,7345,4142,3203,31,1393,2513,1795,1096,517,14,618,1336,1078,735,361,17,775,1177,717,361,156
2020,2,A,골목상권,1000072,장문로45길,4115,2951,1164,32,578,1180,1192,829,304,22,313,825,916,643,232,10,265,355,276,186,72
2020,2,A,골목상권,1000071,이태원로54길,12930,8355,4575,42,2700,4776,3105,1813,494,23,1251,2857,2315,1566,343,19,1449,1919,790,247,151
2020,2,A,골목상권,1000070,이태원로27길,17872,8709,9163,49,4899,6777,3836,1789,522,28,1439,3078,2376,1391,397,21,3460,3699,1460,398,125
2020,2,A,골목상권,1000069,이촌로22길,3232,2176,1056,11,493,860,915,676,277,4,252,552,689,507,172,7,241,308,226,169,105
2020,2,A,골목상권,1000068,원효로89길,8896,6141,2755,41,1655,2966,2333,1332,569,16,888,1947,1799,1072,419,25,767,1019,534,260,150
2020,2,A,골목상권,1000067,원효로53길,5634,3975,1659,25,859,1695,1558,892,605,18,526,1240,1133,617,441,7,333,455,425,275,164
2020,2,A,골목상권,1000066,원효로41길,6829,4947,1882,28,1098,2181,1898,1182,442,15,626,1544,1466,944,352,13,472,637,432,238,90
2020,2,A,골목상권,1000065,원효로19길,8012,5809,2203,31,1316,2537,2176,1373,579,15,750,1802,1695,1091,456,16,566,735,481,282,123
2020,2,A,골목상권,1000064,우사단로4길,2880,1830,1050,3,448,948,794,491,196,2,133,579,586,385,145,1,315,369,208,106,51
2020,2,A,골목상권,1000063,우사단로14길,5875,3406,2469,31,1371,2016,1430,723,304,16,503,1093,1025,555,214,15,868,923,405,168,90
2020,2,A,골목상권,1000062,우사단로10길,4890,2621,2269,26,907,1656,1262,703,336,10,249,845,824,501,192,16,658,811,438,202,144
2020,2,A,골목상권,1000061,신흥로20길,2563,1659,904,2,324,477,813,752,195,2,118,274,586,545,134,0,206,203,227,207,61
2020,2,A,골목상권,1000060,소월로20길,2112,1428,684,0,196,392,707,673,144,0,77,220,527,502,102,0,119,172,180,171,42
2020,2,A,골목상권,1000059,서빙고로71길,5642,3293,2349,2,725,1658,2088,833,336,0,250,673,1464,674,232,2,475,985,624,159,104
2020,2,A,골목상권,1000058,백범로90길,5637,3729,1908,38,1004,1627,1387,992,589,23,564,1101,985,658,398,15,440,526,402,334,191
2020,2,A,골목상권,1000057,백범로79길,4502,2899,1603,22,667,1156,1105,895,657,13,361,755,740,584,446,9,306,401,365,311,211
2020,2,A,골목상권,1000056,두텁바위로1길,8157,4692,3465,19,1343,2358,2180,1545,712,8,412,1114,1467,1139,552,11,931,1244,713,406,160
2020,2,A,골목상권,1000055,대사관로34길,5784,4038,1746,52,932,1551,1468,1050,731,39,528,1057,1090,782,542,13,404,494,378,268,189
2020,2,A,골목상권,1000054,녹사평대로46길,9993,4025,5968,16,3300,4161,1822,524,170,5,776,1717,997,398,132,11,2524,2444,825,126,38
2020,2,A,골목상권,1000053,녹사평대로40나길,2385,1253,1132,6,316,719,598,567,179,5,113,319,313,371,132,1,203,400,285,196,47
2020,2,A,골목상권,1000052,녹사평대로32길,2868,1497,1371,14,486,847,659,621,241,11,177,375,350,402,182,3,309,472,309,219,59
2020,2,A,골목상권,1000051,녹사평대로26길,6173,3582,2591,31,1164,1704,1560,1176,538,18,527,929,944,791,373,13,637,775,616,385,165
2020,2,A,골목상권,1000050,녹사평대로11길,2064,1125,939,2,295,517,651,378,221,0,90,266,388,247,134,2,205,251,263,131,87
2020,2,A,골목상권,1000049,퇴계로90길,2340,1262,1078,6,384,594,555,454,347,6,172,281,281,269,253,0,212,313,274,185,94
2020,2,A,골목상권,1000048,퇴계로8길,40352,22269,18083,168,7554,13382,11011,6350,1887,49,3063,7131,6203,4612,1211,119,4491,6251,4808,1738,676
2020,2,A,골목상권,1000047,퇴계로56길,46130,22957,23173,475,13559,12158,9834,7281,2823,195,6451,7253,5636,2525,897,280,7108,4905,4198,4756,1926
2020,2,A,골목상권,1000046,퇴계로46길,7358,4531,2827,39,1345,1788,1912,1395,879,20,585,1039,1276,967,644,19,760,749,636,428,235
2020,2,A,골목상권,1000045,퇴계로18길,21805,10426,11379,69,3104,6809,7093,3775,955,11,996,3010,3117,2725,567,58,2108,3799,3976,1050,388
2020,2,A,골목상권,1000044,퇴계로12길,26422,13011,13411,140,4810,8216,7892,4320,1044,42,1706,3903,3780,2936,644,98,3104,4313,4112,1384,400
2020,2,A,골목상권,1000043,청구로1길,3640,1960,1680,6,508,951,871,792,512,3,172,478,531,479,297,3,336,473,340,313,215
2020,2,A,골목상권,1000042,청구로17길,8635,4699,3936,17,1623,2359,2025,1733,878,6,591,1271,1211,1044,576,11,1032,1088,814,689,302
2020,2,A,골목상권,1000041,장충단로8길,11253,6178,5075,32,1960,3119,3017,2360,765,5,686,1825,1809,1370,483,27,1274,1294,1208,990,282
2020,2,A,골목상권,1000040,삼일대로4길,30429,16439,13990,112,5902,9352,8151,4979,1933,33,2050,5138,4755,3182,1281,79,3852,4214,3396,1797,652
2020,2,A,골목상권,1000039,명동길,71495,34548,36947,303,20557,24257,14903,9392,2083,97,6091,10970,9400,6561,1429,206,14466,13287,5503,2831,654
2020,2,A,골목상권,1000038,동호로8길,4658,2510,2148,13,958,1262,1054,838,533,5,331,731,664,442,337,8,627,531,390,396,196
2020,2,A,골목상권,1000037,동호로20길,12817,6753,6064,45,2550,3524,3201,2598,899,8,851,1970,1848,1463,613,37,1699,1554,1353,1135,286
2020,2,A,골목상권,1000036,동호로15길,7812,4287,3525,16,1500,2148,1861,1562,725,7,567,1144,1111,952,506,9,933,1004,750,610,219
2020,2,A,골목상권,1000035,동호로11길,5028,3300,1728,12,759,1711,1310,878,358,3,388,1211,937,531,230,9,371,500,373,347,128
2020,2,A,골목상권,1000034,동호로10길,6836,3723,3113,17,1312,1820,1519,1314,854,6,483,1029,936,745,524,11,829,791,583,569,330
2020,2,A,골목상권,1000033,다산로39길,2618,1371,1247,9,425,591,630,561,402,2,144,273,347,330,275,7,281,318,283,231,127
2020,2,A,골목상권,1000032,다산로38길,2273,1114,1159,11,398,551,534,446,333,4,128,219,275,260,228,7,270,332,259,186,105
2020,2,A,골목상권,1000031,다산로36길,2442,1186,1256,5,357,635,640,491,314,4,106,262,333,271,210,1,251,373,307,220,104
2020,2,A,골목상권,1000030,다산로33길,5574,2897,2677,12,790,1334,1468,1445,525,4,266,632,791,863,341,8,524,702,677,582,184
2020,2,A,골목상권,1000029,난계로21길,3313,1971,1342,13,399,606,723,744,828,12,216,362,413,456,512,1,183,244,310,288,316
2020,2,A,골목상권,1000028,난계로11길,2321,1306,1015,5,366,628,595,452,275,4,181,347,311,260,203,1,185,281,284,192,72
2020,2,A,골목상권,1000027,필운대로1길,4413,1985,2428,11,618,710,826,1256,992,4,322,378,383,434,464,7,296,332,443,822,528
2020,2,A,골목상권,1000026,평창길,13893,6673,7220,18,1203,3748,5345,2958,621,9,486,1608,2803,1418,349,9,717,2140,2542,1540,272
2020,2,A,골목상권,1000025,통일로12길,1099,504,595,9,253,305,259,176,97,8,83,129,128,87,69,1,170,176,131,89,28
2020,2,A,골목상권,1000024,창신길,773,266,507,2,118,150,173,195,135,1,25,45,76,70,49,1,93,105,97,125,86
2020,2,A,골목상권,1000023,창신5길,1560,587,973,2,184,311,477,360,226,1,43,101,156,150,136,1,141,210,321,210,90
2020,2,A,골목상권,1000022,창신2길,901,410,491,3,106,169,222,210,191,1,27,58,107,106,111,2,79,111,115,104,80
2020,2,A,골목상권,1000021,창경궁로35길,5813,2758,3055,27,756,1319,1559,1342,810,17,245,562,760,705,469,10,511,757,799,637,341
2020,2,A,골목상권,1000020,지봉로8길,1900,811,1089,4,226,368,551,466,285,0,63,141,194,232,181,4,163,227,357,234,104
2020,2,A,골목상권,1000019,종로65길,4112,2215,1897,6,318,483,752,966,1587,0,109,241,412,484,969,6,209,242,340,482,618
2020,2,A,골목상권,1000018,종로58가길,2197,954,1243,7,359,425,597,483,326,7,105,157,231,243,211,0,254,268,366,240,115
2020,2,A,골목상권,1000017,종로24길,6369,4113,2256,22,689,1588,1642,1347,1081,5,312,969,1103,899,825,17,377,619,539,448,256
2020,2,A,골목상권,1000016,자하문로7길,9639,6195,3444,47,1451,2302,2548,2135,1156,2,887,1634,1874,1195,603,45,564,668,674,940,553
2020,2,A,골목상권,1000015,이화장길,11255,7059,4196,21,2049,3568,2887,1860,870,4,844,2133,2040,1452,586,17,1205,1435,847,408,284
2020,2,A,골목상권,1000014,율곡로16길,10582,6889,3693,19,1923,3337,2847,1794,662,3,808,2083,2079,1460,456,16,1115,1254,768,334,206
2020,2,A,골목상권,1000013,율곡로10길,16455,12606,3849,19,1992,5454,4925,3014,1051,7,1161,4109,3995,2506,828,12,831,1345,930,508,223
2020,2,A,골목상권,1000012,옥인길,2008,1072,936,38,440,518,405,385,222,0,140,256,250,258,168,38,300,262,155,127,54
2020,2,A,골목상권,1000011,숭인동길,8281,3317,4964,7,870,1349,1601,2113,2341,0,245,580,725,633,1134,7,625,769,876,1480,1207
2020,2,A,골목상권,1000010,성균관로5길,1914,1040,874,15,346,469,424,374,286,11,118,211,252,253,195,4,228,258,172,121,91
2020,2,A,골목상권,1000009,삼청로5길,8686,7310,1376,1,1103,2426,2948,1866,342,0,848,1946,2550,1663,303,1,255,480,398,203,39
2020,2,A,골목상권,1000008,북촌로5나길,9434,7676,1758,1,1173,2620,3126,2003,511,0,866,2010,2638,1731,431,1,307,610,488,272,80
2020,2,A,골목상권,1000007,북촌로5길,9139,7323,1816,3,1312,2611,2919,1877,417,1,890,2027,2453,1603,349,2,422,584,466,274,68
2020,2,A,골목상권,1000006,북촌로11길,14654,11573,3081,5,1601,4779,4375,2998,896,5,968,3687,3606,2584,723,0,633,1092,769,414,173
2020,2,A,골목상권,1000005,백석동길,4252,2472,1780,18,780,1347,1116,729,262,8,313,748,710,510,183,10,467,599,406,219,79
2020,2,A,골목상권,1000004,명륜길,1696,957,739,11,323,483,360,296,223,11,133,250,224,177,162,0,190,233,136,119,61
2020,2,A,골목상권,1000003,돈화문로11가길,39506,26181,13325,1279,10020,10738,9145,5958,2366,597,5207,7310,6817,4624,1626,682,4813,3428,2328,1334,740
2020,2,A,골목상권,1000002,난계로27길,11773,6288,5485,24,1005,2306,3308,3030,2100,14,498,1408,1718,1410,1240,10,507,898,1590,1620,860
2020,2,A,골목상권,1000001,계동길,13700,10172,3528,7,1421,4634,4218,2628,792,6,720,3381,3297,2165,603,1,701,1253,921,463,189
2020,1,A,골목상권,1001010,풍성로37가길,2748,1678,1070,6,410,594,684,640,414,2,264,372,393,389,258,4,146,222,291,251,156
2020,1,A,골목상권,1001009,천호옛길,6064,3635,2429,9,803,1428,1488,1645,691,5,447,723,830,1088,542,4,356,705,658,557,149
2020,1,A,골목상권,1001008,천호옛14길,2503,1310,1193,8,459,534,594,535,373,2,250,263,287,285,223,6,209,271,307,250,150
2020,1,A,골목상권,1001007,천호대로219길,966,662,304,0,107,187,231,268,173,0,53,131,167,183,128,0,54,56,64,85,45
2020,1,A,골목상권,1001006,천호대로197길,2122,1190,932,2,260,374,420,580,486,2,147,232,225,279,305,0,113,142,195,301,181
2020,1,A,골목상권,1001005,천호대로187길,4336,2078,2258,11,515,786,1018,1163,843,6,222,426,507,425,492,5,293,360,511,738,351
2020,1,A,골목상권,1001004,천호대로170길,5760,3089,2671,12,898,999,1127,1075,1649,7,329,496,608,593,1056,5,569,503,519,482,593
2020,1,A,골목상권,1001003,천호대로162길,3635,2072,1563,6,405,532,675,667,1350,2,221,281,341,374,853,4,184,251,334,293,497
2020,1,A,골목상권,1001002,천중로51길,3276,1938,1338,7,333,588,749,854,745,4,166,368,422,485,493,3,167,220,327,369,252
2020,1,A,골목상권,1001001,천중로39길,3291,2040,1251,8,289,596,840,816,742,3,142,371,504,519,501,5,147,225,336,297,241
2020,1,A,골목상권,1001000,진황도로47길,4044,1908,2136,15,481,761,994,1016,777,9,197,423,509,354,416,6,284,338,485,662,361
2020,1,A,골목상권,1000999,진황도로27길,5557,2819,2738,10,881,1020,1035,997,1614,7,261,431,524,506,1090,3,620,589,511,491,524
2020,1,A,골목상권,1000998,올림픽로98길,2188,1168,1020,1,236,349,409,380,813,1,88,201,227,228,423,0,148,148,182,152,390
2020,1,A,골목상권,1000997,올림픽로80길,1647,861,786,4,168,286,360,392,437,4,68,126,160,184,319,0,100,160,200,208,118
2020,1,A,골목상권,1000996,올림픽로78길,1673,923,750,7,229,286,342,370,439,5,101,146,176,191,304,2,128,140,166,179,135
2020,1,A,골목상권,1000995,올림픽로77길,1824,1010,814,9,219,358,425,396,417,5,104,187,227,203,284,4,115,171,198,193,133
2020,1,A,골목상권,1000994,올림픽로71길,2045,1077,968,9,263,450,478,425,420,5,106,212,261,215,278,4,157,238,217,210,142
2020,1,A,골목상권,1000993,올림픽로48길,21487,15997,5490,42,2391,5926,5023,4923,3182,17,1466,4348,3830,3837,2499,25,925,1578,1193,1086,683
2020,1,A,골목상권,1000992,양재대로96길,3572,1944,1628,10,449,761,838,872,642,9,218,411,470,420,416,1,231,350,368,452,226
2020,1,A,골목상권,1000991,양재대로95길,3064,1793,1271,11,337,586,735,730,665,9,196,372,436,375,405,2,141,214,299,355,260
2020,1,A,골목상권,1000990,양재대로91길,3486,2089,1397,12,425,714,818,829,688,10,215,433,480,480,471,2,210,281,338,349,217
2020,1,A,골목상권,1000989,양재대로133길,3249,1749,1500,13,410,679,812,756,579,2,171,377,420,405,374,11,239,302,392,351,205
2020,1,A,골목상권,1000988,양재대로124길,3733,2287,1446,9,349,663,834,966,912,5,198,420,489,584,591,4,151,243,345,382,321
2020,1,A,골목상권,1000987,양재대로116길,3352,1569,1783,11,364,503,762,986,726,7,191,305,370,330,366,4,173,198,392,656,360
2020,1,A,골목상권,1000986,양재대로101길,6685,3123,3562,24,1129,1353,1558,1517,1104,16,409,696,804,594,604,8,720,657,754,923,500
2020,1,A,골목상권,1000985,암사길,3278,1991,1287,6,444,762,786,823,457,1,218,474,449,539,310,5,226,288,337,284,147
2020,1,A,골목상권,1000984,성안로3길,15719,10725,4994,40,1806,3158,3398,4069,3248,17,1034,1960,2222,2972,2520,23,772,1198,1176,1097,728
2020,1,A,골목상권,1000983,성내로5길,16714,12021,4693,34,1884,5324,4452,3456,1564,14,1096,3858,3287,2564,1202,20,788,1466,1165,892,362
2020,1,A,골목상권,1000982,상일로5길,919,604,315,0,106,183,229,254,147,0,47,119,155,173,110,0,59,64,74,81,37
2020,1,A,골목상권,1000981,상암로5길,4232,1886,2346,5,425,706,904,1038,1154,4,181,380,436,379,506,1,244,326,468,659,648
2020,1,A,골목상권,1000980,상암로51길,2115,953,1162,2,209,386,517,550,451,0,64,187,233,234,235,2,145,199,284,316,216
2020,1,A,골목상권,1000979,상암로4길,2356,1216,1140,3,226,414,513,435,765,2,78,218,271,230,417,1,148,196,242,205,348
2020,1,A,골목상권,1000978,상암로14길,2439,1204,1235,1,252,422,520,471,773,1,82,217,260,224,420,0,170,205,260,247,353
2020,1,A,골목상권,1000977,명일로13길,2370,1260,1110,4,305,501,494,543,523,2,127,257,264,260,350,2,178,244,230,283,173
2020,1,A,골목상권,1000976,동남로85길,1560,790,770,0,154,294,388,398,326,0,61,149,173,196,211,0,93,145,215,202,115
2020,1,A,골목상권,1000975,동남로82길,736,264,472,0,84,156,183,205,108,0,16,53,68,75,52,0,68,103,115,130,56
2020,1,A,골목상권,1000974,동남로65길,862,441,421,1,73,196,209,284,99,1,32,75,97,157,79,0,41,121,112,127,20
2020,1,A,골목상권,1000973,구천면로42길,2512,1353,1159,6,222,495,639,643,507,1,73,225,334,368,352,5,149,270,305,275,155
2020,1,A,골목상권,1000972,구천면로41길,2634,1431,1203,6,283,554,649,636,506,2,100,261,348,366,354,4,183,293,301,270,152
2020,1,A,골목상권,1000971,구천면로36길,1476,794,682,2,133,234,306,342,459,2,46,101,142,159,344,0,87,133,164,183,115
2020,1,A,골목상권,1000970,고덕로61길,1417,657,760,0,141,288,399,394,195,0,55,130,168,181,123,0,86,158,231,213,72
2020,1,A,골목상권,1000969,고덕로25길,1210,622,588,3,114,166,214,296,417,1,42,87,90,125,277,2,72,79,124,171,140
2020,1,A,골목상권,1000968,고덕로10길,3507,1517,1990,3,312,511,710,863,1108,2,130,290,342,281,472,1,182,221,368,582,636
2020,1,A,골목상권,1000967,강동대로53길,4393,2785,1608,8,584,1064,1191,921,625,7,323,676,750,580,449,1,261,388,441,341,176
2020,1,A,골목상권,1000966,풍성로25길,2354,1231,1123,7,336,468,530,628,385,4,169,231,267,285,275,3,167,237,263,343,110
2020,1,A,골목상권,1000965,오금로46길,5777,3859,1918,17,613,1012,1039,1099,1997,13,360,664,635,635,1552,4,253,348,404,464,445
2020,1,A,골목상권,1000964,오금로36길,8762,6025,2737,22,1512,2571,2168,1644,845,13,867,1818,1582,1082,663,9,645,753,586,562,182
2020,1,A,골목상권,1000963,오금로11길,24198,13753,10445,51,3788,6203,5486,5235,3435,31,2092,3996,3291,2449,1894,20,1696,2207,2195,2786,1541
2020,1,A,골목상권,1000962,양재대로72길,22772,16675,6097,27,2845,5403,5734,5267,3496,13,1686,3711,4373,4341,2551,14,1159,1692,1361,926,945
2020,1,A,골목상권,1000961,양재대로71길,7301,5438,1863,18,603,1437,1906,2042,1295,14,301,932,1471,1612,1108,4,302,505,435,430,187
2020,1,A,골목상권,1000960,양재대로64길,14088,7953,6135,35,1591,3150,3034,2441,3837,16,726,1837,1925,1220,2229,19,865,1313,1109,1221,1608
2020,1,A,골목상권,1000959,양재대로62길,14774,8253,6521,33,2326,3507,3049,2730,3129,12,943,1946,1867,1367,2118,21,1383,1561,1182,1363,1011
2020,1,A,골목상권,1000958,송파대로30길,22655,13112,9543,70,3001,5092,5005,4472,5015,28,1367,3050,3223,2434,3010,42,1634,2042,1782,2038,2005
2020,1,A,골목상권,1000957,송이로36길,5749,3648,2101,10,864,1367,1427,1263,818,5,510,914,930,680,609,5,354,453,497,583,209
2020,1,A,골목상권,1000956,송이로32길,39353,30162,9191,23,3382,6782,10667,14138,4361,9,1993,4877,8225,11982,3076,14,1389,1905,2442,2156,1285
2020,1,A,골목상권,1000955,송이로23길,14254,7809,6445,69,1826,3028,2781,2547,4003,32,814,1709,1647,1186,2421,37,1012,1319,1134,1361,1582
2020,1,A,골목상권,1000954,삼전로13길,14756,9769,4987,37,2148,3337,3761,3234,2239,19,1136,2194,2607,2186,1627,18,1012,1143,1154,1048,612
2020,1,A,골목상권,1000953,백제고분로50길,17443,9418,8025,47,2805,3940,3800,4087,2764,34,1485,2586,2121,1690,1502,13,1320,1354,1679,2397,1262
2020,1,A,골목상권,1000952,백제고분로46길,16523,11352,5171,68,2506,4002,4361,3846,1740,50,1316,2694,3250,2744,1298,18,1190,1308,1111,1102,442
2020,1,A,골목상권,1000951,백제고분로45길,15378,8720,6658,29,2384,3918,3571,3343,2133,12,1032,2304,2283,1836,1253,17,1352,1614,1288,1507,880
2020,1,A,골목상권,1000950,백제고분로42길,8516,5295,3221,17,1073,2000,1949,1793,1684,4,500,1337,1292,1070,1092,13,573,663,657,723,592
2020,1,A,골목상권,1000949,백제고분로39길,4895,3304,1591,2,549,1286,1258,951,849,0,318,940,865,559,622,2,231,346,393,392,227
2020,1,A,골목상권,1000948,백제고분로34길,5206,3412,1794,15,645,1084,1272,1218,972,11,361,715,831,757,737,4,284,369,441,461,235
2020,1,A,골목상권,1000947,백제고분로33길,5340,3787,1553,11,566,969,1248,992,1554,8,281,596,841,687,1374,3,285,373,407,305,180
2020,1,A,골목상권,1000946,백제고분로32길,6694,4371,2323,13,959,1465,1444,1505,1308,11,566,984,950,922,938,2,393,481,494,583,370
2020,1,A,골목상권,1000945,백제고분로31길,13652,9597,4055,33,1722,2774,3329,2729,3065,28,1019,1936,2383,1827,2404,5,703,838,946,902,661
