 교육청명 , 유치원명 , 설립유형 , 주소 , 운영시간 , 만3세학급수 , 만4세학급수 , 만5세학급수 , 혼합학급수 , 특수학급수 , 만3세유아수 , 만4세유아수 , 만5세유아수 , 혼합유아수 , 특수유아수 , 공시차수 ,입력주소,경도,위도
 서울특별시교육청 , 신촌유치원 , 사립(사인) , 서울특별시 서대문구 신촌로 43 , 09시00분~18시30분 ,0,0,0,4,0,0,0,0,107,0,20211,서울특별시 서대문구 신촌로 43 ,126.9314611,37.5573857
 서울특별시교육청 , 예일유치원 , 사립(법인) , 서울특별시 은평구 연서로 117 , 09시20분~18시30분 ,2,2,2,0,0,43,55,52,0,0,20211,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 서울특별시교육청 , 현정유치원 , 사립(사인) , 서울특별시 광진구 광나루로 534-1 , 09시30분~19시00분 ,1,1,2,0,0,9,8,34,0,0,20202,서울특별시 광진구 광나루로 534-1 ,127.0889635,37.5444696
 서울특별시교육청 , 도원유치원 , 사립(법인) , 서울특별시 용산구 새창로12길 11-8 , 09시00분~18시00분 ,1,1,1,0,0,11,24,21,0,0,20211,서울특별시 용산구 새창로12길 11-8 ,126.9577631,37.5387801
 서울특별시교육청 , 리라유치원 , 사립(법인) , 서울특별시 중구 소파로2길 7 , 08시00분~17시00분 ,2,3,3,0,0,47,79,85,0,0,20211,서울특별시 중구 소파로2길 7 ,126.9882375,37.5578769
 서울특별시교육청 , 예원유치원 , 사립(사인) , 서울특별시 강북구 삼양로49길 18 , 07시30분~20시00분 ,1,1,1,0,0,11,12,12,0,0,20211,서울특별시 강북구 삼양로49길 18 ,127.0177197,37.623487
 서울특별시교육청 , 까망유치원 , 사립(사인) , 서울특별시 성북구 장월로 102 , 09시00분~20시00분 ,0,0,0,1,0,0,0,0,34,0,20182,서울특별시 성북구 장월로 102 ,127.0485397,37.6149184
 서울특별시교육청 , 튼튼유치원 , 사립(사인) , 서울특별시 양천구 중앙로52길 62 , 07시30분~19시30분 ,1,2,2,0,0,19,25,44,0,0,20211,서울특별시 양천구 중앙로52길 62 ,126.8571613,37.5260368
 서울특별시교육청 , 청은유치원 , 사립(사인) , 서울특별시 영등포구 선유서로 76 , 09시30분~19시00분 ,0,0,1,1,0,0,0,13,15,0,20211,서울특별시 영등포구 선유서로 76 ,126.8857004,37.5225252
 서울특별시교육청 , 혜원유치원 , 사립(사인) , 서울특별시 구로구 고척로 62-11 , 08시20분~19시00분 ,2,3,2,0,0,31,55,56,0,0,20211,서울특별시 구로구 고척로 62-11 ,126.8422309,37.499473
 서울특별시교육청 , 서울신상계초등학교병설유치원 , 공립(병설) , 서울특별시 노원구 상계로 267 , 07시30분~19시30분 ,1,1,2,0,1,5,14,31,0,3,20211,서울특별시 노원구 상계로 267 ,127.0757154,37.6677637
 서울특별시교육청 , 서울창동초등학교병설유치원 , 공립(병설) , 서울특별시 도봉구 해등로16길 81 , 07시30분~19시30분 ,1,1,1,0,0,8,17,13,0,0,20211,서울특별시 도봉구 해등로16길 81 ,127.044762,37.6552
 서울특별시교육청 , 양지유치원 , 사립(사인) , 서울특별시 노원구 노원로30길 45 , 09시00분~18시30분 ,2,1,1,0,0,18,24,25,0,0,20202,서울특별시 노원구 노원로30길 45 ,127.0697392,37.6552645
 서울특별시교육청 , 서울금화초등학교병설유치원 , 공립(병설) , 서울특별시 서대문구 통일로 165 , 07시30분~19시30분 ,1,1,1,0,0,9,19,22,0,0,20211,서울특별시 서대문구 통일로 165 ,126.9629887,37.5683351
 서울특별시교육청 , 선미유치원 , 사립(사인) , 서울특별시 광진구 면목로5길 54 , 09시00분~18시00분 ,1,1,1,0,0,9,12,8,0,0,20192,서울특별시 광진구 면목로5길 54 ,127.0730316,37.5562304
 서울특별시교육청 , 선화유치원 , 사립(법인) , 서울특별시 광진구 천호대로130길 58 , 08시00분~19시00분 ,1,2,2,0,0,24,44,55,0,0,20211,서울특별시 광진구 천호대로130길 58 ,127.0871578,37.5496276
 서울특별시교육청 , 청구이화유치원 , 사립(사인) , 서울특별시 광진구 아차산로 503-23 , 09시00분~19시00분 ,3,2,1,0,0,61,49,26,0,0,20211,서울특별시 광진구 아차산로 503-23 ,127.0963464,37.5422016
 서울특별시교육청 , 초원유치원 , 사립(사인) , 서울특별시 강남구 논현로14길 17 , 08시20분~18시00분 ,1,1,1,0,0,8,20,22,0,0,20211,서울특별시 강남구 논현로14길 17 ,127.0486079,37.4759869
 서울특별시교육청 , 무지개유치원 , 사립(법인) , 서울특별시 노원구 덕릉로94가길 54 , 08시00분~18시30분 ,2,2,2,0,0,9,29,37,0,0,20211,서울특별시 노원구 덕릉로94가길 54 ,127.0787243,37.6645976
 서울특별시교육청 , 봄샘유치원 , 사립(법인) , 서울특별시 종로구 율곡로 264 , 07시00분~20시00분 ,1,1,1,0,0,14,23,23,0,0,20211,서울특별시 종로구 율곡로 264 ,127.0066276,37.5733687
 서울특별시교육청 , 동아유치원 , 사립(사인) , 서울특별시 동작구 만양로3길 48 , 09시00분~19시30분 ,0,2,4,0,0,0,35,89,0,0,20182,서울특별시 동작구 만양로3길 48 ,126.9433476,37.5082869
 서울특별시교육청 , 상도유치원 , 사립(법인) , 서울특별시 동작구 상도로47길 53 , 09시30분~18시00분 ,0,0,1,1,0,0,0,12,17,0,20202,서울특별시 동작구 상도로47길 53 ,126.9519809,37.501588
 서울특별시교육청 , 삼풍유치원 , 사립(법인) , 서울특별시 도봉구 노해로63가길 101 , 08시00분~19시00분 ,3,3,4,0,0,66,75,98,0,0,20211,서울특별시 도봉구 노해로63가길 101 ,127.0456821,37.6568023
 서울특별시교육청 , 해뜨는유치원 , 사립(사인) , 서울특별시 성북구 서경로2길 16 , 07시00분~19시00분 ,2,2,2,0,0,29,49,50,0,0,20211,서울특별시 성북구 서경로2길 16 ,127.0157222,37.604864
 서울특별시교육청 , 반포자이유치원 , 사립(사인) , 서울특별시 서초구 신반포로 270 , 09시00분~17시00분 ,2,2,2,0,0,34,48,47,0,0,20211,서울특별시 서초구 신반포로 270 ,127.0144151,37.5063964
 서울특별시교육청 , 서울신은초등학교병설유치원 , 공립(병설) , 서울특별시 양천구 신정이펜2로 30 , 07시00분~19시00분 ,1,1,1,0,0,8,10,21,0,0,20211,서울특별시 양천구 신정이펜2로 30 ,126.832169,37.5137815
 서울특별시교육청 , 세성유치원 , 사립(사인) , 서울특별시 성동구 독서당로 434 , 07시00분~20시00분 ,0,0,1,1,0,0,0,23,27,0,20211,서울특별시 성동구 독서당로 434 ,127.0340267,37.5538273
 서울특별시교육청 , 예크유치원 , 사립(사인) , 서울특별시 강동구 천호대로187길 73-10 , 09시00분~19시00분 ,2,3,2,0,0,36,40,38,0,0,20182,서울특별시 강동구 천호대로187길 73-10 ,127.1427237,37.5378529
 서울특별시교육청 , 성보유치원 , 사립(사인) , 서울특별시 양천구 목동중앙본로7길 13 , 09시00분~20시00분 ,1,1,2,0,0,15,13,30,0,0,20192,서울특별시 양천구 목동중앙본로7길 13 ,126.8678053,37.5396278
 서울특별시교육청 , 어린이의정원유치원 , 사립(사인) , 서울특별시 양천구 목동남로4길 6-46 , 07시00분~20시00분 ,3,3,3,0,0,55,71,73,0,0,20211,서울특별시 양천구 목동남로4길 6-46 ,126.8653564,37.5063291
 서울특별시교육청 , 돈보스꼬유치원 , 사립(법인) , 서울특별시 영등포구 도영로22길 22 , 08시00분~18시00분 ,3,3,2,0,0,66,60,59,0,0,20211,서울특별시 영등포구 도영로22길 22 ,126.9013829,37.5099765
 서울특별시교육청 , 동부유치원 , 사립(사인) , 서울특별시 구로구 고척로 49 , 08시00분~20시00분 ,1,1,1,0,0,13,18,19,0,0,20211,서울특별시 구로구 고척로 49 ,126.8393496,37.4993096
 서울특별시교육청 , 젬마유치원 , 사립(법인) , 서울특별시 동대문구 이문로12길 20 , 09시00분~17시00분 ,3,1,2,0,0,48,23,45,0,0,20211,서울특별시 동대문구 이문로12길 20 ,127.0594297,37.5929483
 서울특별시교육청 , 여의도유치원 , 사립(법인) , 서울특별시 영등포구 여의동로 257 , 09시00분~18시00분 ,2,1,1,0,0,27,27,27,0,0,20211,서울특별시 영등포구 여의동로 257 ,126.9389859,37.5215742
 서울특별시교육청 , 예림유치원 , 사립(법인) , 서울특별시 금천구 금하로 793 , 09시30분~19시00분 ,1,1,2,0,0,13,23,40,0,0,20211,서울특별시 금천구 금하로 793 ,126.9189533,37.4515887
 서울특별시교육청 , 예쁨유치원 , 사립(법인) , 서울특별시 구로구 부일로1길 125 , 09시00분~19시00분 ,1,1,1,0,0,14,24,21,0,0,20211,서울특별시 구로구 부일로1길 125 ,126.8174512,37.495245
 서울특별시교육청 , 열림유치원 , 사립(사인) , 서울특별시 동작구 여의대방로44길 49 , 07시00분~20시00분 ,3,3,3,0,0,43,82,82,0,0,20211,서울특별시 동작구 여의대방로44길 49 ,126.9292335,37.5089708
 서울특별시교육청 , 동은유치원 , 사립(사인) , 서울특별시 노원구 동일로207길 23 , 07시00분~20시00분 ,1,1,1,0,0,6,14,8,0,0,20202,서울특별시 노원구 동일로207길 23 ,127.0637072,37.6428546
 서울특별시교육청 , 두솔유치원 , 사립(사인) , 서울특별시 노원구 초안산로 19 , 07시00분~20시00분 ,1,1,2,0,0,19,38,41,0,0,20211,서울특별시 노원구 초안산로 19 ,127.0541423,37.6295512
 서울특별시교육청 , 새봄유치원 , 사립(사인) , 서울특별시 노원구 동일로245길 162 , 09시00분~19시00분 ,1,1,1,0,0,11,10,30,0,0,20192,서울특별시 노원구 동일로245길 162 ,127.0536982,37.6815279
 서울특별시교육청 , 자연유치원 , 사립(사인) , 서울특별시 도봉구 마들로 567 , 09시00분~19시00분 ,2,3,2,0,0,27,46,42,0,0,20192,서울특별시 도봉구 마들로 567 ,127.0472124,37.6603286
 서울특별시교육청 , 천사유치원 , 사립(사인) , 서울특별시 도봉구 해등로26길 20 , 09시00분~17시00분 ,1,1,2,0,0,22,11,37,0,0,20182,서울특별시 도봉구 해등로26길 20 ,127.033539,37.658947
 서울특별시교육청 , 백합유치원 , 사립(법인) , 서울특별시 은평구 연서로14길 14-5 , 09시30분~18시30분 ,2,2,2,0,0,17,32,53,0,0,20211,서울특별시 은평구 연서로14길 14-5 ,126.9173588,37.6082014
 서울특별시교육청 , 보림유치원 , 사립(사인) , 서울특별시 은평구 연서로17길 35-1 , 09시00분~20시00분 ,1,1,1,0,0,7,13,15,0,0,20192,서울특별시 은평구 연서로17길 35-1 ,126.9135659,37.6135637
 서울특별시교육청 , 새현대유치원 , 사립(사인) , 서울특별시 마포구 새창로 52 , 08시00분~20시00분 ,1,1,1,0,0,1,1,1,0,0,20211,서울특별시 마포구 새창로 52 ,126.9540045,37.539729
 서울특별시교육청 , 성체유치원 , 사립(법인) , 서울특별시 강북구 삼각산로 161 , 09시00분~17시00분 ,2,0,0,3,0,36,0,0,64,0,20211,서울특별시 강북구 삼각산로 161 ,127.0212792,37.642303
 서울특별시교육청 , 서울동신초등학교병설유치원 , 공립(병설) , 서울특별시 성북구 보문사길 50 , 09시00분~19시30분 ,1,1,2,0,0,8,14,26,0,0,20211,서울특별시 성북구 보문사길 50 ,127.0168944,37.5829156
 서울특별시교육청 , 아란유치원 , 사립(사인) , 서울특별시 강남구 압구정로 201 , 09시30분~16시30분 ,1,2,2,0,0,12,34,38,0,0,20211,서울특별시 강남구 압구정로 201 ,127.0298767,37.5299787
 서울특별시교육청 , 서울잠일초등학교병설유치원 , 공립(병설) , 서울특별시 송파구 올림픽로 95 , 09시00분~19시10분 ,0,1,2,0,0,0,15,38,0,0,20211,서울특별시 송파구 올림픽로 95 ,127.0815064,37.5149114
 서울특별시교육청 , 광영유치원 , 사립(법인) , 서울특별시 양천구 남부순환로30길 17 , 09시00분~17시00분 ,1,1,2,0,0,11,19,31,0,0,20211,서울특별시 양천구 남부순환로30길 17 ,126.8241316,37.5379665
 서울특별시교육청 , 대붕유치원 , 사립(사인) , 서울특별시 강서구 허준로 176 , 07시00분~20시00분 ,1,1,1,0,0,10,14,17,0,0,20211,서울특별시 강서구 허준로 176 ,126.8569962,37.5620494
 서울특별시교육청 , 서울남정초등학교병설유치원 , 공립(병설) , 서울특별시 용산구 원효로64길 17-10 , 09시00분~20시00분 ,1,1,1,0,0,15,22,23,0,0,20211,서울특별시 용산구 원효로64길 17-10 ,126.9650422,37.5360869
 서울특별시교육청 , 신동아큰나무유치원 , 사립(사인) , 서울특별시 용산구 이촌로 347 , 09시00분~18시00분 ,1,1,1,0,0,5,4,9,0,0,20182,서울특별시 용산구 이촌로 347 ,126.9880381,37.5182023
 서울특별시교육청 , 약수유치원 , 사립(사인) , 서울특별시 중구 동호로10길 30 , 09시00분~18시00분 ,1,2,2,0,0,8,20,31,0,0,20211,서울특별시 중구 동호로10길 30 ,127.0147646,37.5546502
 서울특별시교육청 , 서울솔가람유치원 , 공립(단설) , 서울특별시 송파구 위례순환로 419 , 07시00분~19시30분 ,2,2,3,0,1,32,43,67,0,4,20211,서울특별시 송파구 위례순환로 419 ,127.1409203,37.4780187
 서울특별시교육청 , 해맑은유치원 , 사립(사인) , 서울특별시 서대문구 거북골로21길 55 , 09시00분~17시00분 ,0,0,1,1,0,0,0,6,5,0,20211,서울특별시 서대문구 거북골로21길 55 ,126.9056798,37.5774137
 서울특별시교육청 , 푸른나라유치원 , 사립(사인) , 서울특별시 영등포구 당산로35길 3 , 09시30분~20시00분 ,1,1,1,0,0,8,18,14,0,0,20182,서울특별시 영등포구 당산로35길 3 ,126.8971134,37.5287864
 서울특별시교육청 , 서울용답초등학교병설유치원 , 공립(병설) , 서울특별시 성동구 용답25길 1 , 07시30분~19시30분 ,1,1,1,0,0,8,15,13,0,0,20211,서울특별시 성동구 용답25길 1 ,127.053586,37.5607976
 서울특별시교육청 , 서울구일초등학교병설유치원 , 공립(병설) , 서울특별시 구로구 구일로 68 , 07시30분~19시30분 ,0,1,1,0,0,0,22,24,0,0,20211,서울특별시 구로구 구일로 68 ,126.8729563,37.4928322
 서울특별시교육청 , 은새유치원 , 사립(사인) , 서울특별시 강동구 고덕로62길 58 , 08시00분~18시30분 ,1,1,2,0,0,14,22,44,0,0,20211,서울특별시 강동구 고덕로62길 58 ,127.1526079,37.5523321
 서울특별시교육청 , 서울율현초등학교병설유치원 , 공립(병설) , 서울특별시 강남구 밤고개로21길 15 , 07시00분~19시00분 ,2,2,2,0,1,14,26,28,0,1,20211,서울특별시 강남구 밤고개로21길 15 ,127.1079698,37.4745577
 서울특별시교육청 , 이루니유치원 , 사립(사인) , 서울특별시 중랑구 신내로7다길 57 , 07시30분~20시00분 ,3,3,3,0,0,68,68,69,0,0,20211,서울특별시 중랑구 신내로7다길 57 ,127.091755,37.6016262
 서울특별시교육청 , 동심유치원 , 사립(사인) , 서울특별시 광진구 군자로12길 46 , 09시00분~18시00분 ,0,0,1,1,0,0,0,10,6,0,20211,서울특별시 광진구 군자로12길 46 ,127.0726166,37.5513615
 서울특별시교육청 , 하나유치원 , 사립(사인) , 서울특별시 강북구 솔샘로 174 , 07시00분~20시00분 ,2,3,3,0,0,23,42,55,0,0,20211,서울특별시 강북구 솔샘로 174 ,127.0129403,37.6182662
 서울특별시교육청 , 화계유치원 , 사립(사인) , 서울특별시 강북구 덕릉로 45 , 07시00분~20시00분 ,1,1,1,0,0,5,14,17,0,0,20211,서울특별시 강북구 덕릉로 45 ,127.0188549,37.634507
 서울특별시교육청 , 경은유치원 , 사립(사인) , 서울특별시 강북구 노해로21길 12 , 09시00분~18시30분 ,1,2,1,0,0,8,27,21,0,0,20182,서울특별시 강북구 노해로21길 12 ,127.0222758,37.6440773
 서울특별시교육청 , 나래유치원 , 사립(사인) , 서울특별시 성북구 삼양로 73 , 07시00분~20시00분 ,1,1,1,0,0,17,25,28,0,0,20211,서울특별시 성북구 삼양로 73 ,127.0226379,37.6095078
 서울특별시교육청 , 새삼선유치원 , 사립(법인) , 서울특별시 성북구 성북로6가길 28 , 07시30분~19시30분 ,1,1,1,0,0,20,15,28,0,0,20211,서울특별시 성북구 성북로6가길 28 ,127.0058156,37.5901662
 서울특별시교육청 , 반디유치원 , 사립(사인) , 서울특별시 성북구 성북로4길 52 , 07시00분~20시00분 ,1,1,1,0,0,25,35,30,0,0,20211,서울특별시 성북구 성북로4길 52 ,127.0102978,37.5945739
 서울특별시교육청 , 유정유치원 , 사립(사인) , 서울특별시 강동구 강동대로55길 83 , 09시00분~18시00분 ,4,4,4,0,0,96,112,103,0,0,20211,서울특별시 강동구 강동대로55길 83 ,127.1337866,37.5259479
 서울특별시교육청 , 꿈나라유치원 , 사립(사인) , 서울특별시 관악구 난곡로 42 , 07시00분~20시00분 ,2,2,2,0,0,38,40,44,0,0,20211,서울특별시 관악구 난곡로 42 ,126.9206213,37.4605694
 서울특별시교육청 , 서울송원초등학교병설유치원 , 공립(병설) , 서울특별시 성동구 동일로43길 9 , 07시30분~19시30분 ,1,1,1,0,0,13,22,17,0,0,20211,서울특별시 성동구 동일로43길 9 ,127.0695605,37.5541216
 서울특별시교육청 , 서울수색초등학교병설유치원 , 공립(병설) , 서울특별시 은평구 수색로16길 21 , 07시00분~20시00분 ,1,1,1,0,0,14,4,12,0,0,20211,서울특별시 은평구 수색로16길 21 ,126.8955244,37.585104
 서울특별시교육청 , 돌샘유치원 , 사립(사인) , 서울특별시 강동구 고덕로 131 , 08시00분~17시00분 ,2,3,3,0,0,60,80,87,0,0,20211,서울특별시 강동구 고덕로 131 ,127.1421042,37.556374
 서울특별시교육청 , 신반포중앙유치원 , 사립(법인) , 서울특별시 서초구 나루터로4길 58 , 09시00분~20시00분 ,2,2,1,0,0,31,31,20,0,0,20192,서울특별시 서초구 나루터로4길 58 ,127.0125179,37.5104623
 서울특별시교육청 , 아이조아유치원 , 사립(사인) , 서울특별시 광진구 긴고랑로7길 65 , 07시00분~20시00분 ,0,0,2,1,0,0,0,30,14,0,20211,서울특별시 광진구 긴고랑로7길 65 ,127.0804584,37.5661819
 서울특별시교육청 , 영생유치원 , 사립(사인) , 서울특별시 서초구 신반포로19길 30 , 08시00분~18시00분 ,1,2,1,0,0,20,46,27,0,0,20211,서울특별시 서초구 신반포로19길 30 ,126.995692,37.5050313
 서울특별시교육청 , 율화유치원 , 사립(사인) , 서울특별시 성동구 고산자로2길 35 , 09시00분~18시00분 ,2,1,1,0,0,24,23,26,0,0,20211,서울특별시 성동구 고산자로2길 35 ,127.0378026,37.5541554
 서울특별시교육청 , 은비유치원 , 사립(사인) , 서울특별시 관악구 청림5길 22 , 09시00분~17시00분 ,3,2,2,0,0,69,50,53,0,0,20192,서울특별시 관악구 청림5길 22 ,126.9601161,37.4890993
 서울특별시교육청 , 한가람유치원 , 사립(사인) , 서울특별시 성북구 서경로 166 , 07시00분~20시00분 ,3,4,3,0,0,63,96,81,0,0,20211,서울특별시 성북구 서경로 166 ,127.0088298,37.6173127
 서울특별시교육청 , 서울화계초등학교병설유치원 , 공립(병설) , 서울특별시 강북구 솔매로50가길 25 , 09시00분~19시30분 ,1,2,2,0,0,12,31,32,0,0,20211,서울특별시 강북구 솔매로50가길 25 ,127.0290439,37.6237969
 서울특별시교육청 , 서울성수초등학교병설유치원 , 공립(병설) , 서울특별시 성동구 아차산로17길 21 , 07시00분~19시00분 ,1,1,1,0,0,6,13,12,0,0,20211,서울특별시 성동구 아차산로17길 21 ,127.0631769,37.5442137
 서울특별시교육청 , 서울강신초등학교병설유치원 , 공립(병설) , 서울특별시 양천구 월정로 280 , 07시00분~19시00분 ,1,1,1,0,0,14,20,23,0,0,20211,서울특별시 양천구 월정로 280 ,126.8295869,37.5429404
 서울특별시교육청 , 서울연신초등학교병설유치원 , 공립(병설) , 서울특별시 은평구 연서로 347 , 07시00분~20시00분 ,1,1,1,0,0,2,14,17,0,0,20211,서울특별시 은평구 연서로 347 ,126.9282886,37.6263217
 서울특별시교육청 , 서울하늘숲유치원 , 공립(단설) , 서울특별시 구로구 오리로 1102-19 , 07시00분~20시00분 ,3,2,2,0,1,38,38,45,0,4,20211,서울특별시 구로구 오리로 1102-19 ,126.8430182,37.4851002
 서울특별시교육청 , 동우유치원 , 사립(사인) , 서울특별시 서초구 명달로22길 24 , 09시00분~19시00분 ,0,1,2,0,0,0,24,49,0,0,20211,서울특별시 서초구 명달로22길 24 ,127.0055862,37.4864363
 서울특별시교육청 , 동화유치원 , 사립(사인) , 서울특별시 서초구 서초중앙로24길 43 , 08시30분~18시00분 ,1,1,1,0,0,25,30,22,0,0,20211,서울특별시 서초구 서초중앙로24길 43 ,127.018293,37.4961567
 서울특별시교육청 , 서울봉천초등학교병설유치원 , 공립(병설) , 서울특별시 관악구 행운1라길 17 , 07시30분~19시30분 ,1,1,1,0,1,10,12,24,0,2,20211,서울특별시 관악구 행운1라길 17 ,126.9578933,37.4830517
 서울특별시교육청 , 성요셉유치원 , 사립(사인) , 서울특별시 영등포구 63로 45 , 07시30분~18시00분 ,1,1,1,0,0,28,39,24,0,0,20211,서울특별시 영등포구 63로 45 ,126.9370414,37.5206827
 서울특별시교육청 , 경원유치원 , 사립(사인) , 서울특별시 광진구 영화사로 89 , 09시20분~18시30분 ,1,1,1,0,0,13,16,24,0,0,20211,서울특별시 광진구 영화사로 89 ,127.0961026,37.5548955
 서울특별시교육청 , 세종유치원 , 사립(사인) , 서울특별시 중랑구 동일로 834 , 09시00분~20시00분 ,1,1,1,0,0,18,11,24,0,0,20182,서울특별시 중랑구 동일로 834 ,127.0791999,37.6049529
 서울특별시교육청 , 소화유치원 , 사립(법인) , 서울특별시 동대문구 약령시로 45 , 09시00분~18시00분 ,2,0,0,2,0,24,0,0,48,0,20211,서울특별시 동대문구 약령시로 45 ,127.0347925,37.5830723
 서울특별시교육청 , 수산유치원 , 사립(법인) , 서울특별시 중랑구 중랑역로 35-1 , 07시30분~20시00분 ,1,3,1,0,0,21,55,36,0,0,20211,서울특별시 중랑구 중랑역로 35-1 ,127.075815,37.5975199
 서울특별시교육청 , 한가람유치원 , 사립(사인) , 서울특별시 송파구 한가람로 446 , 07시20분~19시00분 ,0,1,1,0,0,0,21,25,0,0,20211,서울특별시 송파구 한가람로 446 ,127.1151515,37.5366313
 서울특별시교육청 , 불광유치원 , 사립(법인) , 서울특별시 송파구 송파대로49길 23 , 09시00분~18시00분 ,1,2,2,0,0,34,38,38,0,0,20202,서울특별시 송파구 송파대로49길 23 ,127.1021332,37.5069155
 서울특별시교육청 , 아이파크예원유치원 , 사립(사인) , 서울특별시 강서구 강서로 266 , 09시00분~18시30분 ,2,2,3,0,0,31,44,60,0,0,20211,서울특별시 강서구 강서로 266 ,126.8386645,37.5493552
 서울특별시교육청 , 리아유치원 , 사립(사인) , 서울특별시 송파구 양재대로 1218 , 09시00분~17시30분 ,2,3,2,0,0,42,62,39,0,0,20211,서울특별시 송파구 양재대로 1218 ,127.1333804,37.5141141
 서울특별시교육청 , 한성유치원 , 사립(사인) , 서울특별시 강동구 명일로 251 , 09시00분~20시00분 ,2,2,2,0,0,29,41,40,0,0,20211,서울특별시 강동구 명일로 251 ,127.1469059,37.5412261
 서울특별시교육청 , 사랑유치원 , 사립(사인) , 서울특별시 도봉구 마들로 620 , 09시10분~19시00분 ,1,1,2,0,0,21,18,35,0,0,20211,서울특별시 도봉구 마들로 620 ,127.0466824,37.6654332
 서울특별시교육청 , 엔젤유치원 , 사립(사인) , 서울특별시 은평구 진흥로7길 25 , 09시00분~20시00분 ,3,3,2,0,0,46,57,53,0,0,20192,서울특별시 은평구 진흥로7길 25 ,126.9189567,37.6042155
 서울특별시교육청 , 서울길음유치원 , 공립(단설) , 서울특별시 성북구 길음로 142 , 07시30분~19시30분 ,2,2,2,0,0,32,44,47,0,0,20211,서울특별시 성북구 길음로 142 ,127.0172699,37.6137701
 서울특별시교육청 , 서울삼선초등학교병설유치원 , 공립(병설) , 서울특별시 성북구 보문로29길 106 , 07시30분~20시00분 ,2,2,2,0,1,11,28,29,0,4,20211,서울특별시 성북구 보문로29길 106 ,127.0125374,37.586195
 서울특별시교육청 , 서울성북초등학교병설유치원 , 공립(병설) , 서울특별시 성북구 성북로 102-10 , 07시30분~20시00분 ,1,1,1,0,1,0,6,10,0,3,20211,서울특별시 성북구 성북로 102-10 ,126.9983609,37.5938515
 서울특별시교육청 , 서울숭곡초등학교병설유치원 , 공립(병설) , 서울특별시 성북구 종암로40길 30 , 07시00분~20시00분 ,2,1,1,0,0,18,20,24,0,0,20211,서울특별시 성북구 종암로40길 30 ,127.0324982,37.6081203
 서울특별시교육청 , 계성유치원 , 사립(법인) , 서울특별시 용산구 효창원로15길 15 , 09시00분~14시00분 ,0,0,0,10,0,0,0,0,230,0,20211,서울특별시 용산구 효창원로15길 15 ,126.952948,37.5359803
 서울특별시교육청 , 대건유치원 , 사립(법인) , 서울특별시 용산구 이촌로81길 38 , 09시00분~17시00분 ,2,2,2,0,0,41,54,50,0,0,20211,서울특별시 용산구 이촌로81길 38 ,126.9776286,37.5208518
 서울특별시교육청 , 에덴유치원 , 사립(사인) , 서울특별시 성동구 행당로 79 , 09시00분~17시00분 ,2,2,2,0,0,47,48,45,0,0,20211,서울특별시 성동구 행당로 79 ,127.0271499,37.5578525
 서울특별시교육청 , 그림유치원 , 사립(사인) , 서울특별시 동대문구 답십리로56길 21 , 08시00분~19시00분 ,2,4,3,0,0,42,62,59,0,0,20211,서울특별시 동대문구 답십리로56길 21 ,127.0600617,37.5696975
 서울특별시교육청 , 성북유치원 , 사립(사인) , 서울특별시 노원구 광운로17길 5-3 , 07시50분~19시00분 ,1,1,1,0,0,6,15,25,0,0,20202,서울특별시 노원구 광운로17길 5-3 ,127.0590501,37.6221839
 서울특별시교육청 , 성실유치원 , 사립(사인) , 서울특별시 노원구 한글비석로1길 28 , 07시40분~19시00분 ,2,2,2,0,0,25,38,45,0,0,20211,서울특별시 노원구 한글비석로1길 28 ,127.0707244,37.6389546
 서울특별시교육청 , 예진유치원 , 사립(사인) , 서울특별시 노원구 섬밭로 123 , 08시00분~19시00분 ,2,2,2,0,0,41,45,46,0,0,20211,서울특별시 노원구 섬밭로 123 ,127.0687082,37.6270991
 서울특별시교육청 , 서문유치원 , 사립(사인) , 서울특별시 은평구 가좌로10길 10 , 09시00분~18시00분 ,0,0,1,0,0,0,0,13,0,0,20211,서울특별시 은평구 가좌로10길 10 ,126.9167498,37.5916169
 서울특별시교육청 , 서울은평초등학교병설유치원 , 공립(병설) , 서울특별시 은평구 은평로 239 , 07시00분~20시00분 ,0,1,1,0,0,0,15,24,0,0,20211,서울특별시 은평구 은평로 239 ,126.934209,37.6020296
 서울특별시교육청 , 서울창천초등학교병설유치원 , 공립(병설) , 서울특별시 마포구 백범로1길 56 , 07시00분~20시00분 ,1,1,1,0,0,14,22,24,0,0,20211,서울특별시 마포구 백범로1길 56 ,126.939204,37.5548966
 서울특별시교육청 , 서울홍제초등학교병설유치원 , 공립(병설) , 서울특별시 서대문구 홍은중앙로 13 , 09시00분~20시00분 ,2,2,2,0,1,19,33,46,0,3,20211,서울특별시 서대문구 홍은중앙로 13 ,126.9447983,37.5931685
 서울특별시교육청 , 성결유치원 , 사립(사인) , 서울특별시 마포구 독막로28길 19 , 08시00분~18시00분 ,1,1,1,0,0,20,24,28,0,0,20211,서울특별시 마포구 독막로28길 19 ,126.9374357,37.5463208
 서울특별시교육청 , 인애유치원 , 사립(법인) , 서울특별시 광진구 능동로4길 13 , 09시00분~18시00분 ,0,0,0,2,0,0,0,0,71,0,20211,서울특별시 광진구 능동로4길 13 ,127.0684212,37.5338121
