기간,시,자치구,동,발생_합계,발생_실화,발생_방화,발생_기타,소실_동수,소실_이재가구수,소실_면적,피해액_합계,피해액_부동산,피해액_동산,재산피해경감액,인명피해_합계,인명피해_사망,인명피해_부상,이재민수,구조인원,입력주소_동,경도,위도,입력주소,X,Y,CLSS
2020,서울특별시,중랑구,면목4동,10,10,0,0,0,0,5,3442,301,3141,638,0,0,0,0,0,면목4동,127.0854598,37.5746725,면목4동,963395,1952891,행정동 좌표
2020,서울특별시,중랑구,면목5동,6,6,0,0,0,0,5,6081,1315,4766,712188,0,0,0,0,0,면목5동,127.0795375,37.5858265,면목5동,962877,1954131,행정동 좌표
2020,서울특별시,중랑구,면목7동,12,10,0,2,0,0,0,3259,1184,2075,322702,0,0,0,0,0,면목7동,127.0867884,37.5789718,면목7동,963514,1953367,행정동 좌표
2020,서울특별시,중랑구,상봉1동,10,8,0,2,4,0,56,8147,6735,1412,595241,0,0,0,0,0,상봉1동,127.0872577,37.5998796,상봉1동,963566,1955687,행정동 좌표
2020,서울특별시,중랑구,상봉2동,19,19,0,0,1,0,120,57649,30463,27186,64260,0,0,0,0,0,상봉2동,127.083374,37.5924429,상봉2동,963219,1954863,행정동 좌표
2020,서울특별시,중랑구,중화1동,6,6,0,0,0,0,0,270,0,270,92,0,0,0,0,0,중화1동,127.0806616,37.601216,중화1동,962984,1955838,행정동 좌표
2020,서울특별시,중랑구,중화2동,24,21,3,0,2,0,71,37650,18403,19247,409000,3,0,3,0,3,중화2동,127.0761571,37.6028207,중화2동,962587,1956018,행정동 좌표
2020,서울특별시,중랑구,묵1동,11,9,0,2,1,0,0,1610,730,880,3427375,0,0,0,0,0,묵1동,127.0784857,37.6123538,묵1동,962798,1957074,행정동 좌표
2020,서울특별시,중랑구,묵2동,12,12,0,0,0,0,9,21438,11682,9756,2475150,0,0,0,0,1,묵2동,127.0760396,37.6095775,묵2동,962580,1956767,행정동 좌표
2020,서울특별시,중랑구,망우3동,14,13,0,1,1,0,12,8748,5320,3428,475853,2,0,2,0,5,망우3동,127.0981744,37.5923947,망우3동,964526,1954852,행정동 좌표
2020,서울특별시,중랑구,신내1동,11,11,0,0,0,0,9,7379,3485,3894,232987,1,0,1,0,1,신내1동,127.0993709,37.6058654,신내1동,964638,1956346,행정동 좌표
2020,서울특별시,중랑구,신내2동,8,7,0,1,0,0,30,20192,10809,9383,4091840,2,1,1,0,1,신내2동,127.0942365,37.6061865,신내2동,964185,1956384,행정동 좌표
2020,서울특별시,중랑구,면목본동,21,20,1,0,6,1,22,18420,9599,8821,556421,1,0,1,6,1,면목본동,127.0874336,37.5873294,면목본동,963575,1954294,행정동 좌표
2020,서울특별시,중랑구,면목3.8동,24,20,1,3,3,0,23,14288,6797,7491,1856011,4,0,4,0,3,면목3.8동,127.0881215,37.5829196,면목3.8동,963634,1953805,행정동 좌표
2020,서울특별시,중랑구,망우본동,26,22,1,3,2,0,5,15929,5705,10224,2362984,0,0,0,0,0,망우본동,127.1062297,37.6015025,망우본동,965241,1955860,행정동 좌표
2020,서울특별시,성북구,소계,173,147,5,21,9,5,1361,661555,187204,474351,3130155,11,0,11,10,19,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,성북구,돈암2동,8,8,0,0,0,0,0,2638,146,2492,13663,0,0,0,0,0,돈암2동,127.0105574,37.5980541,돈암2동,956794,1955517,행정동 좌표
2020,서울특별시,성북구,안암동,12,9,1,2,1,0,201,158246,19913,138333,529365,1,0,1,0,0,안암동,127.0213956,37.5858903,안암동,957744,1954162,행정동 좌표
2020,서울특별시,성북구,보문동,4,3,0,1,0,0,9,4470,2274,2196,14672,1,0,1,0,2,보문동,129.2557797,35.8343027,보문동,1158582,1761178,법정동 좌표
2020,서울특별시,성북구,정릉1동,3,3,0,0,1,1,5,1909,928,981,25,1,0,1,3,0,정릉1동,127.0167064,37.6015114,정릉1동,957339,1955898,행정동 좌표
2020,서울특별시,성북구,정릉2동,16,15,0,1,2,1,94,52403,22225,30178,87027,1,0,1,2,0,정릉2동,127.0111975,37.6044568,정릉2동,956854,1956227,행정동 좌표
2020,서울특별시,성북구,정릉3동,8,6,0,2,1,0,262,110084,9234,100850,549116,0,0,0,0,0,정릉3동,127.0044984,37.6091399,정릉3동,956266,1956750,행정동 좌표
2020,서울특별시,성북구,정릉4동,6,6,0,0,0,0,1,1524,452,1072,264,0,0,0,0,0,정릉4동,127.0068404,37.6135837,정릉4동,956475,1957242,행정동 좌표
2020,서울특별시,성북구,길음1동,4,3,1,0,0,0,2,2106,1451,655,69,0,0,0,0,1,길음1동,127.0193973,37.610472,길음1동,957582,1956891,행정동 좌표
2020,서울특별시,성북구,길음2동,6,4,0,2,2,1,124,94668,36318,58350,18296,1,0,1,2,0,길음2동,127.0272951,37.606726,길음2동,958277,1956471,행정동 좌표
2020,서울특별시,성북구,월곡1동,8,7,1,0,0,0,31,803,31,772,23755,1,0,1,0,0,월곡1동,127.0357743,37.6105259,월곡1동,959027,1956889,행정동 좌표
2020,서울특별시,성북구,월곡2동,7,7,0,0,0,0,0,8319,0,8319,23795,0,0,0,0,0,월곡2동,127.0477175,37.6056672,월곡2동,960079,1956345,행정동 좌표
2020,서울특별시,성북구,장위1동,12,9,0,3,0,0,68,27418,17796,9622,406214,0,0,0,0,0,장위1동,127.0437253,37.6140686,장위1동,959731,1957279,행정동 좌표
2020,서울특별시,성북구,장위2동,6,5,0,1,0,0,0,317,0,317,713,0,0,0,0,0,장위2동,127.0544958,37.6123803,장위2동,960680,1957087,행정동 좌표
2020,서울특별시,성북구,장위3동,4,2,1,1,0,0,0,305,0,305,3,0,0,0,0,0,장위3동,127.056606,37.616587,장위3동,960869,1957553,행정동 좌표
2020,서울특별시,성북구,성북동,14,13,0,1,0,0,343,5032,1647,3385,260757,0,0,0,0,0,성북동,127.0168312,37.5894385,성북동,957343,1954558,시군구 좌표
2020,서울특별시,성북구,삼선동,10,9,0,1,0,0,7,8929,1841,7088,143180,1,0,1,0,1,삼선동,127.0146841,37.5908353,삼선동,957154,1954714,행정동 좌표
2020,서울특별시,성북구,동선동,15,14,0,1,1,0,28,53946,12449,41497,764725,3,0,3,0,13,동선동,128.8375243,35.0453301,동선동,1121987,1673072,법정동 좌표
2020,서울특별시,성북구,종암동,16,14,0,2,1,0,21,22890,12632,10258,259455,0,0,0,0,0,종암동,127.0339083,37.5971753,종암동,958855,1955409,법정동 좌표
2020,서울특별시,성북구,석관동,14,10,1,3,0,2,166,105548,47867,57681,35061,1,0,1,3,2,석관동,127.0614793,37.6082643,석관동,961295,1956627,법정동 좌표
2020,서울특별시,강북구,소계,186,165,5,16,33,1,398,208380,99841,108539,4727912,6,1,5,2,28,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,강북구,번1동,16,14,1,1,2,0,78,23072,12454,10618,94675,1,0,1,0,1,번1동,127.0316933,37.6370008,번1동,958681,1959828,행정동 좌표
2020,서울특별시,강북구,번2동,10,9,0,1,3,0,17,23771,4912,18859,165610,0,0,0,0,4,번2동,127.0337292,37.6285208,번2동,958856,1958887,행정동 좌표
2020,서울특별시,강북구,번3동,11,8,0,3,1,0,10,13601,4640,8961,812048,2,0,2,0,0,번3동,127.0417157,37.6223778,번3동,959558,1958202,행정동 좌표
2020,서울특별시,강북구,수유1동,14,10,1,3,3,0,66,31146,20467,10679,1418566,2,1,1,0,21,수유1동,127.0096195,37.6295012,수유1동,956730,1959006,행정동 좌표
2020,서울특별시,강북구,수유2동,14,13,0,1,3,1,39,13100,9348,3752,366910,1,0,1,2,0,수유2동,127.019789,37.6462011,수유2동,957636,1960854,행정동 좌표
2020,서울특별시,강북구,수유3동,24,21,1,2,5,0,27,16072,8629,7443,162867,0,0,0,0,0,수유3동,127.0230021,37.6405333,수유3동,957917,1960224,행정동 좌표
2020,서울특별시,강북구,삼양동,11,8,1,2,4,0,75,45919,23196,22723,239777,0,0,0,0,2,삼양동,127.0183144,37.6273664,삼양동,957496,1958765,행정동 좌표
2020,서울특별시,강북구,미아동,18,18,0,0,0,0,2,3661,886,2775,99794,0,0,0,0,0,미아동,127.0238794,37.6211053,미아동,957983,1958068,법정동 좌표
2020,서울특별시,강북구,송중동,15,15,0,0,6,0,41,10246,5491,4755,806547,0,0,0,0,0,송중동,127.0338339,37.6160604,송중동,958859,1957504,행정동 좌표
2020,서울특별시,강북구,송천동,16,14,0,2,4,0,38,16063,6130,9933,76515,0,0,0,0,0,송천동,128.7980738,36.5475209,송천동,1116181,1839648,법정동 좌표
2020,서울특별시,강북구,삼각산동,10,10,0,0,0,0,0,2863,198,2665,8793,0,0,0,0,0,삼각산동,127.0175258,37.6167006,삼각산동,957420,1957582,행정동 좌표
2020,서울특별시,강북구,우이동,8,8,0,0,0,0,2,894,377,517,104050,0,0,0,0,0,우이동,127.0005228,37.6632851,우이동,955947,1962759,법정동 좌표
2020,서울특별시,강북구,인수동,19,17,1,1,2,0,5,7972,3113,4859,371760,0,0,0,0,0,인수동,127.0106049,37.6414841,인수동,956823,1960335,행정동 좌표
2020,서울특별시,도봉구,소계,163,136,5,22,6,0,829,491309,184209,307100,5981648,7,0,7,0,8,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,도봉구,쌍문1동,14,11,1,2,0,0,97,23658,10600,13058,138455,2,0,2,0,2,쌍문1동,127.0260654,37.6480371,쌍문1동,958191,1961055,행정동 좌표
2020,서울특별시,도봉구,쌍문2동,14,8,1,5,2,0,128,59046,34676,24370,993883,1,0,1,0,6,쌍문2동,127.0387992,37.6579628,쌍문2동,959320,1962151,행정동 좌표
2020,서울특별시,도봉구,쌍문3동,13,12,1,0,0,0,30,12761,9308,3453,132479,0,0,0,0,0,쌍문3동,127.0282073,37.6488927,쌍문3동,958381,1961149,행정동 좌표
2020,서울특별시,도봉구,쌍문4동,7,6,0,1,0,0,18,6120,2569,3551,40256,0,0,0,0,0,쌍문4동,127.0284038,37.6564269,쌍문4동,958402,1961985,행정동 좌표
2020,서울특별시,도봉구,방학1동,14,13,0,1,0,0,3,24806,1996,22810,1441913,0,0,0,0,0,방학1동,127.0407477,37.6641957,방학1동,959495,1962842,행정동 좌표
2020,서울특별시,도봉구,방학2동,9,7,1,1,0,0,6,5108,2270,2838,425275,0,0,0,0,0,방학2동,127.0350961,37.6682403,방학2동,958999,1963293,행정동 좌표
2020,서울특별시,도봉구,방학3동,12,9,0,3,2,0,16,10628,4051,6577,887885,0,0,0,0,0,방학3동,127.0279358,37.6592884,방학3동,958362,1962303,행정동 좌표
2020,서울특별시,도봉구,창1동,13,10,0,3,2,0,128,15494,9756,5738,663967,4,0,4,0,0,창1동,127.0438069,37.6483715,창1동,959756,1961085,행정동 좌표
2020,서울특별시,도봉구,창2동,12,12,0,0,0,0,100,179279,24997,154282,58717,0,0,0,0,0,창2동,127.0355695,37.6412854,창2동,959026,1960302,행정동 좌표
2020,서울특별시,도봉구,창3동,8,8,0,0,0,0,0,757,59,698,18233,0,0,0,0,0,창3동,127.0426212,37.6374504,창3동,959646,1959873,행정동 좌표
2020,서울특별시,도봉구,창4동,7,4,1,2,0,0,38,58026,20784,37242,30119,0,0,0,0,0,창4동,127.0515655,37.6522365,창4동,960443,1961510,행정동 좌표
2020,서울특별시,도봉구,창5동,9,9,0,0,0,0,18,7801,3266,4535,641456,0,0,0,0,0,창5동,127.0435919,37.6562988,창5동,959742,1961964,행정동 좌표
2020,서울특별시,도봉구,도봉1동,19,16,0,3,0,0,230,72591,48736,23855,370556,0,0,0,0,0,도봉1동,127.0473782,37.6686374,도봉1동,960082,1963332,시군구 좌표
2020,서울특별시,도봉구,도봉2동,12,11,0,1,0,0,17,15234,11141,4093,138454,0,0,0,0,0,도봉2동,127.0473782,37.6686374,도봉2동,960082,1963332,시군구 좌표
2020,서울특별시,노원구,소계,172,152,4,16,12,6,4449,383922,133610,250312,24636027,11,0,11,17,4,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,노원구,월계1동,12,12,0,0,2,0,21,14592,6193,8399,868705,0,0,0,0,0,월계1동,127.062998,37.6199177,월계1동,961435,1957920,행정동 좌표
2020,서울특별시,노원구,월계2동,8,7,0,1,0,0,20,14030,7524,6506,1467226,1,0,1,0,0,월계2동,127.0510459,37.6325087,월계2동,960387,1959322,행정동 좌표
2020,서울특별시,노원구,월계3동,6,4,1,1,0,0,2,1009,431,578,8658,0,0,0,0,0,월계3동,127.0690682,37.6209479,월계3동,961971,1958032,행정동 좌표
2020,서울특별시,노원구,공릉2동,11,10,1,0,0,0,1,2072,378,1694,190671,0,0,0,0,0,공릉2동,127.0833713,37.6212671,공릉2동,963233,1958061,행정동 좌표
2020,서울특별시,노원구,하계1동,11,10,0,1,2,0,99,27380,8724,18656,3466745,4,0,4,0,1,하계1동,127.0726996,37.6404838,하계1동,962301,1960198,행정동 좌표
2020,서울특별시,노원구,하계2동,6,6,0,0,0,0,2,334,137,197,207,0,0,0,0,0,하계2동,127.0680677,37.6321218,하계2동,961888,1959272,행정동 좌표
2020,서울특별시,노원구,중계본동,3,2,0,1,1,0,24,3336,3215,121,0,0,0,0,0,0,중계본동,127.0804157,37.6478516,중계본동,962986,1961012,행정동 좌표
2020,서울특별시,노원구,중계1동,8,8,0,0,2,1,55,39881,25863,14018,3272601,2,0,2,3,1,중계1동,127.0775019,37.6525503,중계1동,962731,1961534,행정동 좌표
2020,서울특별시,노원구,중계4동,8,6,0,2,0,0,5,1918,1208,710,1165694,1,0,1,0,1,중계4동,127.0780031,37.6587623,중계4동,962778,1962223,행정동 좌표
2020,서울특별시,노원구,상계1동,13,13,0,0,0,0,25,32790,19186,13604,271780,0,0,0,0,0,상계1동,127.0550345,37.6798537,상계1동,960763,1964573,행정동 좌표
2020,서울특별시,노원구,상계2동,15,13,1,1,0,0,41,18568,12456,6112,6277544,1,0,1,0,1,상계2동,127.068493,37.6588587,상계2동,961939,1962238,행정동 좌표
2020,서울특별시,노원구,상계5동,6,5,0,1,0,0,2,2744,1464,1280,150929,0,0,0,0,0,상계5동,127.0694841,37.6629933,상계5동,962029,1962696,행정동 좌표
2020,서울특별시,노원구,상계8동,5,5,0,0,1,0,35,19647,5420,14227,1084936,0,0,0,0,0,상계8동,127.0515625,37.666725,상계8동,960450,1963118,행정동 좌표
2020,서울특별시,노원구,상계9동,3,3,0,0,0,0,0,176,47,129,575203,0,0,0,0,0,상계9동,127.0638322,37.6644893,상계9동,961531,1962864,행정동 좌표
2020,서울특별시,노원구,상계10동,7,7,0,0,0,0,2,1051,326,725,637690,0,0,0,0,0,상계10동,127.0602574,37.6612442,상계10동,961214,1962506,행정동 좌표
2020,서울특별시,노원구,상계3.4동,10,8,0,2,1,0,4005,3174,1164,2010,343304,1,0,1,0,0,상계3.4동,127.0830347,37.6726233,상계3.4동,963229,1963759,행정동 좌표
2020,서울특별시,노원구,상계6.7동,14,12,1,1,0,0,35,24335,14549,9786,2452160,1,0,1,0,0,상계6.7동,127.0669329,37.6549179,상계6.7동,961800,1961801,행정동 좌표
2020,서울특별시,노원구,중계2.3동,5,4,0,1,1,1,5,1570,550,1020,1349522,0,0,0,2,0,중계2.3동,127.0687257,37.6420384,중계2.3동,961951,1960372,행정동 좌표
2020,서울특별시,노원구,공릉1동,21,17,0,4,2,4,70,175315,24775,150540,1052452,0,0,0,12,0,공릉1동,127.0738342,37.6248418,공릉1동,962393,1958462,행정동 좌표
2020,서울특별시,은평구,소계,192,169,6,17,31,1,5914,504788,270762,234026,1315260,8,2,6,4,8,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,은평구,녹번동,13,9,0,4,4,0,99,60671,36222,24449,37579,1,0,1,0,4,녹번동,126.9345812,37.6053127,녹번동,950092,1956360,법정동 좌표
2020,서울특별시,은평구,불광1동,23,21,1,1,2,0,5022,9904,4561,5343,541932,1,0,1,0,1,불광1동,126.9321873,37.6103638,불광1동,949884,1956922,행정동 좌표
2020,서울특별시,은평구,갈현1동,9,8,1,0,3,0,83,24008,15581,8427,10149,2,0,2,0,1,갈현1동,126.9167749,37.6234684,갈현1동,948533,1958384,행정동 좌표
2020,서울특별시,은평구,갈현2동,13,12,0,1,2,0,32,13010,8971,4039,53023,1,0,1,0,0,갈현2동,126.9158492,37.6185674,갈현2동,948448,1957841,행정동 좌표
2020,서울특별시,은평구,구산동,8,7,0,1,1,0,0,9186,4591,4595,17897,0,0,0,0,0,구산동,126.9073161,37.6110732,구산동,947690,1957014,법정동 좌표
2020,서울특별시,은평구,대조동,15,14,0,1,1,0,60,20314,12990,7324,75868,1,1,0,0,0,대조동,126.9231557,37.612255,대조동,949088,1957136,법정동 좌표
2020,서울특별시,은평구,응암1동,7,6,0,1,2,0,40,31108,19301,11807,119568,0,0,0,0,1,응암1동,126.9268104,37.6006921,응암1동,949403,1955851,행정동 좌표
2020,서울특별시,은평구,응암2동,10,10,0,0,0,0,0,1387,334,1053,59,0,0,0,0,0,응암2동,126.9230921,37.5946754,응암2동,949071,1955186,행정동 좌표
2020,서울특별시,은평구,신사1동,9,8,0,1,0,0,3,857,254,603,1075,1,0,1,0,1,신사1동,126.9119599,37.597853,신사1동,948090,1955545,행정동 좌표
2020,서울특별시,은평구,신사2동,9,8,0,1,3,1,99,38801,19518,19283,141313,0,0,0,4,0,신사2동,126.9080735,37.5902485,신사2동,947742,1954703,행정동 좌표
2020,서울특별시,은평구,증산동,7,6,1,0,2,0,29,26848,14099,12749,33712,0,0,0,0,0,증산동,126.9059659,37.5841651,증산동,947552,1954029,법정동 좌표
2020,서울특별시,은평구,수색동,14,10,0,4,4,0,74,14513,8690,5823,9608,0,0,0,0,0,수색동,126.8945437,37.5855724,수색동,946544,1954192,법정동 좌표
2020,서울특별시,은평구,진관동,10,10,0,0,0,0,20,12929,3589,9340,81021,0,0,0,0,0,진관동,126.9378183,37.6396799,진관동,950401,1960171,법정동 좌표
2020,서울특별시,은평구,불광2동,12,11,1,0,2,0,22,25144,9092,16052,116254,1,1,0,0,0,불광2동,126.9273572,37.6264934,불광2동,949469,1958714,행정동 좌표
2020,서울특별시,은평구,응암3동,15,13,2,0,3,0,40,11684,7500,4184,5766,0,0,0,0,0,응암3동,126.9157326,37.5922653,응암3동,948419,1954923,행정동 좌표
2020,서울특별시,은평구,역촌동,18,16,0,2,2,0,292,204424,105469,98955,70436,0,0,0,0,0,역촌동,126.9146252,37.6045812,역촌동,948330,1956290,법정동 좌표
2020,서울특별시,서대문구,소계,220,194,3,23,15,2,783,928985,507160,421825,20493336,7,3,4,4,17,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,서대문구,천연동,9,6,1,2,2,0,15,6375,3303,3072,752512,0,0,0,0,0,천연동,126.9594511,37.5679435,천연동,952263,1952201,법정동 좌표
2020,서울특별시,서대문구,홍제1동,12,9,0,3,1,0,111,80504,24175,56329,233376,0,0,0,0,0,홍제1동,126.9484378,37.5831815,홍제1동,951301,1953897,행정동 좌표
2020,서울특별시,서대문구,홍제3동,13,12,0,1,1,1,75,18796,7352,11444,165270,1,1,0,1,1,홍제3동,126.9497263,37.5938162,홍제3동,951421,1955076,행정동 좌표
2020,서울특별시,서대문구,홍제2동,3,3,0,0,0,0,0,19,0,19,605,0,0,0,0,0,홍제2동,126.9493703,37.5861092,홍제2동,951385,1954222,행정동 좌표
2020,서울특별시,서대문구,홍은1동,10,9,0,1,0,0,60,42451,31158,11293,830974,0,0,0,0,0,홍은1동,126.9471301,37.5988568,홍은1동,951196,1955637,행정동 좌표
2020,서울특별시,서대문구,홍은2동,32,27,0,5,1,0,24,40492,10721,29771,583015,0,0,0,0,0,홍은2동,126.9342379,37.5801529,홍은2동,950045,1953569,행정동 좌표
2020,서울특별시,서대문구,남가좌1동,7,6,1,0,0,0,0,222,0,222,22794,0,0,0,0,0,남가좌1동,126.9165068,37.570882,남가좌1동,948473,1952550,행정동 좌표
2020,서울특별시,서대문구,남가좌2동,6,5,0,1,1,1,15,12611,6042,6569,1669164,0,0,0,1,0,남가좌2동,126.9238917,37.5784642,남가좌2동,949130,1953387,행정동 좌표
2020,서울특별시,서대문구,북가좌1동,7,7,0,0,0,0,0,346,9,337,73687,0,0,0,0,0,북가좌1동,126.9068721,37.5794881,북가좌1동,947628,1953510,행정동 좌표
2020,서울특별시,서대문구,북가좌2동,17,16,0,1,0,0,2,1866,1218,648,558665,0,0,0,0,0,북가좌2동,126.911135,37.5814107,북가좌2동,948006,1953721,행정동 좌표
2020,서울특별시,서대문구,충현동,19,16,1,2,2,0,120,97418,82023,15395,260891,0,0,0,0,0,충현동,126.954729,37.5648293,충현동,951844,1951858,행정동 좌표
2020,서울특별시,서대문구,북아현동,11,10,0,1,2,0,90,40218,29580,10638,3953843,3,1,2,2,0,북아현동,126.9544116,37.5624297,북아현동,951815,1951592,법정동 좌표
2020,서울특별시,서대문구,신촌동,39,36,0,3,2,0,219,533330,270465,262865,10566359,2,0,2,0,16,신촌동,126.9413961,37.5655485,신촌동,950667,1951945,법정동 좌표
2020,서울특별시,서대문구,연희동,35,32,0,3,3,0,52,54337,41114,13223,822181,1,1,0,0,0,연희동,126.932826,37.5719858,연희동,949915,1952663,법정동 좌표
2020,서울특별시,마포구,소계,240,213,6,21,15,4,2194,2069049,1349817,719232,11887806,32,3,29,9,19,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,마포구,용강동,12,11,0,1,1,1,184,1088891,657559,431332,1330821,3,0,3,3,3,용강동,127.1238724,37.5301187,용강동,966767,1947934,시군구 좌표
2020,서울특별시,마포구,대흥동,12,7,0,5,1,0,700,505757,462648,43109,3460015,1,0,1,0,3,대흥동,126.9431918,37.5498054,대흥동,950816,1950197,법정동 좌표
2020,서울특별시,마포구,염리동,6,6,0,0,0,0,10,12811,2360,10451,30190,3,0,3,0,0,염리동,126.9473212,37.5490945,염리동,951180,1950116,법정동 좌표
2020,서울특별시,마포구,신수동,5,4,0,1,1,0,50,23066,12328,10738,322419,0,0,0,0,0,신수동,126.9368273,37.5485229,신수동,950253,1950058,법정동 좌표
2020,서울특별시,마포구,서교동,63,59,0,4,5,0,70,154799,92795,62004,1494380,2,0,2,0,1,서교동,126.9187795,37.5538373,서교동,948662,1950657,법정동 좌표
2020,서울특별시,마포구,합정동,10,8,0,2,1,0,9,4954,2151,2803,9927,0,0,0,0,0,합정동,126.9090439,37.547026,합정동,947797,1949907,법정동 좌표
2020,서울특별시,마포구,망원1동,9,7,0,2,0,0,15,15237,11154,4083,76757,0,0,0,0,2,망원1동,126.9059529,37.5556473,망원1동,947530,1950865,행정동 좌표
2020,서울특별시,마포구,망원2동,8,8,0,0,0,0,0,1723,649,1074,21865,1,0,1,0,2,망원2동,126.9021607,37.5603245,망원2동,947199,1951386,행정동 좌표
2020,서울특별시,마포구,연남동,15,14,1,0,0,0,15,7824,4312,3512,183343,5,0,5,0,0,연남동,126.7316373,37.447357,연남동,932036,1938963,시군구 좌표
2020,서울특별시,마포구,성산1동,7,6,0,1,1,0,4,13009,6900,6109,46522,1,0,1,0,0,성산1동,126.9079116,37.5633513,성산1동,947709,1951719,행정동 좌표
2020,서울특별시,마포구,성산2동,19,15,2,2,0,0,7,8515,3118,5397,365861,1,0,1,0,0,성산2동,126.9089215,37.5686136,성산2동,947802,1952302,행정동 좌표
2020,서울특별시,마포구,상암동,17,16,0,1,2,0,818,98715,21580,77135,2012830,0,0,0,0,0,상암동,126.8798544,37.5707472,상암동,945236,1952555,법정동 좌표
2020,서울특별시,마포구,도화동,10,10,0,0,0,0,13,6138,2538,3600,1272201,0,0,0,0,0,도화동,126.9500211,37.5397567,도화동,951412,1949079,법정동 좌표
2020,서울특별시,마포구,서강동,16,16,0,0,0,0,47,29495,18996,10499,908021,0,0,0,0,0,서강동,127.1238724,37.5301187,서강동,966767,1947934,시군구 좌표
2020,서울특별시,마포구,공덕동,26,22,3,1,3,3,252,96626,50577,46049,351520,15,3,12,6,8,공덕동,126.955008,37.5480905,공덕동,951858,1950001,법정동 좌표
2020,서울특별시,마포구,아현동,5,4,0,1,0,0,0,1489,152,1337,1134,0,0,0,0,0,아현동,126.9563223,37.5544725,아현동,951979,1950708,법정동 좌표
2020,서울특별시,양천구,소계,153,137,6,10,13,3,256,215416,86760,128656,7146862,4,0,4,5,3,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2020,서울특별시,양천구,목1동,11,10,0,1,0,0,65,26366,14250,12116,276085,0,0,0,0,0,목1동,126.8709991,37.5304318,목1동,944424,1948088,행정동 좌표
2020,서울특별시,양천구,목2동,9,8,0,1,0,0,5,2436,1861,575,166495,0,0,0,0,0,목2동,126.8716454,37.5461069,목2동,944493,1949827,행정동 좌표
2020,서울특별시,양천구,목3동,8,6,0,2,0,0,3,5777,2965,2812,339580,0,0,0,0,0,목3동,126.8644219,37.5448573,목3동,943854,1949692,행정동 좌표
2020,서울특별시,양천구,목4동,9,9,0,0,1,0,0,496,49,447,234,0,0,0,0,0,목4동,126.868357,37.5323257,목4동,944192,1948300,행정동 좌표
2020,서울특별시,양천구,신월1동,10,10,0,0,1,0,12,16991,4492,12499,29750,1,0,1,0,1,신월1동,126.8315442,37.5328141,신월1동,940940,1948376,행정동 좌표
2020,서울특별시,양천구,신월2동,9,9,0,0,0,0,46,26320,9064,17256,300480,0,0,0,0,0,신월2동,126.8445861,37.5249683,신월2동,942086,1947498,행정동 좌표
2020,서울특별시,양천구,신월3동,10,10,0,0,1,1,12,8792,5648,3144,242240,0,0,0,2,0,신월3동,126.8290642,37.5336726,신월3동,940722,1948473,행정동 좌표
2020,서울특별시,양천구,신월4동,2,2,0,0,0,0,0,9,0,9,10,0,0,0,0,0,신월4동,126.8400776,37.5246178,신월4동,941688,1947462,행정동 좌표
2020,서울특별시,양천구,신월5동,5,4,0,1,0,0,5,56079,15903,40176,677861,0,0,0,0,0,신월5동,126.8271999,37.5385647,신월5동,940561,1949017,행정동 좌표
2020,서울특별시,양천구,신월6동,6,6,0,0,0,0,0,4535,965,3570,12824,2,0,2,0,0,신월6동,126.8436457,37.5162642,신월6동,941997,1946533,행정동 좌표
2020,서울특별시,양천구,신월7동,8,7,0,1,1,0,0,6541,506,6035,414849,0,0,0,0,0,신월7동,126.834805,37.5217547,신월7동,941220,1947147,행정동 좌표
2020,서울특별시,양천구,신정1동,8,6,2,0,2,0,0,2742,891,1851,1422571,0,0,0,0,0,신정1동,126.8543683,37.5185492,신정1동,942946,1946779,행정동 좌표
2020,서울특별시,양천구,신정2동,11,9,1,1,1,0,5,3463,1425,2038,927682,0,0,0,0,0,신정2동,126.8707375,37.5192655,신정2동,944393,1946849,행정동 좌표
2020,서울특별시,양천구,신정3동,8,7,0,1,1,0,50,22868,17076,5792,581913,0,0,0,0,0,신정3동,126.8548737,37.5150851,신정3동,942988,1946395,행정동 좌표
2020,서울특별시,양천구,신정6동,6,6,0,0,0,0,0,1762,0,1762,2143,0,0,0,0,0,신정6동,126.8644136,37.5170514,신정6동,943832,1946607,행정동 좌표
2020,서울특별시,양천구,신정7동,8,6,2,0,1,0,16,8195,4230,3965,713001,0,0,0,0,0,신정7동,126.859714,37.5144111,신정7동,943415,1946317,행정동 좌표
2020,서울특별시,양천구,목5동,5,5,0,0,1,0,0,381,0,381,1421,0,0,0,0,0,목5동,126.8785543,37.5351351,목5동,945095,1948605,행정동 좌표
2020,서울특별시,양천구,신정4동,20,17,1,2,3,2,37,21663,7435,14228,1037723,1,0,1,3,2,신정4동,126.8586945,37.5234206,신정4동,943332,1947317,행정동 좌표
2020,서울특별시,강서구,소계,212,193,2,17,37,2,361,200966,91566,109400,19221505,8,3,5,2,9,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
