학교종류명,학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,경도,위도
각종학교(고),꿈타래학교,서울특별시교육청,15188,서울특별시 관악구 신림로 67,(신림동/서울산업정보학교),126.9424362,37.4702547
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,화곡보건경영고등학교,서울특별시교육청,7638,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교),126.8327414,37.5489184
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,영신간호비즈니스고등학교,서울특별시교육청,1721,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),127.0828789,37.6521236
고등학교,홍익디자인고등학교,서울특별시교육청,3977,서울특별시 마포구 성미산로 111,(연남동),126.9193604,37.5629881
고등학교,홍익디자인고등학교,서울특별시교육청,3977,서울특별시 마포구 성미산로 111,(연남동),126.9193604,37.5629881
고등학교,홍익디자인고등학교,서울특별시교육청,3977,서울특별시 마포구 성미산로 111,(연남동),126.9193604,37.5629881
고등학교,홍익디자인고등학교,서울특별시교육청,3977,서울특별시 마포구 성미산로 111,(연남동),126.9193604,37.5629881
고등학교,홍익디자인고등학교,서울특별시교육청,3977,서울특별시 마포구 성미산로 111,(연남동),126.9193604,37.5629881
고등학교,홍익디자인고등학교,서울특별시교육청,3977,서울특별시 마포구 성미산로 111,(연남동),126.9193604,37.5629881
고등학교,홍익디자인고등학교,서울특별시교육청,3977,서울특별시 마포구 성미산로 111,(연남동),126.9193604,37.5629881
고등학교,홍익디자인고등학교,서울특별시교육청,3977,서울특별시 마포구 성미산로 111,(연남동),126.9193604,37.5629881
고등학교,홍익디자인고등학교,서울특별시교육청,3977,서울특별시 마포구 성미산로 111,(연남동),126.9193604,37.5629881
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,동구마케팅고등학교,서울특별시교육청,2834,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),127.0071168,37.5936461
고등학교,송곡관광고등학교,서울특별시교육청,2057,서울특별시 중랑구 양원역로 67,(망우동),127.1053228,37.6063071
고등학교,송곡관광고등학교,서울특별시교육청,2057,서울특별시 중랑구 양원역로 67,(망우동),127.1053228,37.6063071
고등학교,송곡관광고등학교,서울특별시교육청,2057,서울특별시 중랑구 양원역로 67,(망우동),127.1053228,37.6063071
고등학교,송곡관광고등학교,서울특별시교육청,2057,서울특별시 중랑구 양원역로 67,(망우동),127.1053228,37.6063071
고등학교,송곡관광고등학교,서울특별시교육청,2057,서울특별시 중랑구 양원역로 67,(망우동),127.1053228,37.6063071
고등학교,송곡관광고등학교,서울특별시교육청,2057,서울특별시 중랑구 양원역로 67,(망우동),127.1053228,37.6063071
고등학교,송곡관광고등학교,서울특별시교육청,2057,서울특별시 중랑구 양원역로 67,(망우동),127.1053228,37.6063071
고등학교,송곡관광고등학교,서울특별시교육청,2057,서울특별시 중랑구 양원역로 67,(망우동),127.1053228,37.6063071
고등학교,송곡관광고등학교,서울특별시교육청,2057,서울특별시 중랑구 양원역로 67,(망우동),127.1053228,37.6063071
고등학교,송곡관광고등학교,서울특별시교육청,2057,서울특별시 중랑구 양원역로 67,(망우동),127.1053228,37.6063071
고등학교,송곡관광고등학교,서울특별시교육청,2057,서울특별시 중랑구 양원역로 67,(망우동),127.1053228,37.6063071
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,세그루패션디자인고등학교,서울특별시교육청,1375,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),127.0267391,37.6554581
고등학교,삼각산고등학교,서울특별시교육청,1199,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교),127.0200831,37.6160371
고등학교,삼각산고등학교,서울특별시교육청,1199,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교),127.0200831,37.6160371
고등학교,삼각산고등학교,서울특별시교육청,1199,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교),127.0200831,37.6160371
고등학교,삼각산고등학교,서울특별시교육청,1199,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교),127.0200831,37.6160371
고등학교,선사고등학교,서울특별시교육청,5237,서울특별시 강동구 고덕로25길 17,/ 선사고등학교 (암사동),127.1359684,37.5564915
고등학교,선사고등학교,서울특별시교육청,5237,서울특별시 강동구 고덕로25길 17,/ 선사고등학교 (암사동),127.1359684,37.5564915
고등학교,선사고등학교,서울특별시교육청,5237,서울특별시 강동구 고덕로25길 17,/ 선사고등학교 (암사동),127.1359684,37.5564915
고등학교,선사고등학교,서울특별시교육청,5237,서울특별시 강동구 고덕로25길 17,/ 선사고등학교 (암사동),127.1359684,37.5564915
고등학교,신도고등학교,서울특별시교육청,3312,서울특별시 은평구 통일로 961,(진관동),126.9186029,37.6294319
고등학교,신도고등학교,서울특별시교육청,3312,서울특별시 은평구 통일로 961,(진관동),126.9186029,37.6294319
고등학교,신도고등학교,서울특별시교육청,3312,서울특별시 은평구 통일로 961,(진관동),126.9186029,37.6294319
고등학교,신도고등학교,서울특별시교육청,3312,서울특별시 은평구 통일로 961,(진관동),126.9186029,37.6294319
각종학교(고),여명학교,서울특별시교육청,4630,서울특별시 중구 소파로 99,/ 여명학교 (남산동2가),126.9855682,37.5569079
고등학교,동양고등학교,서울특별시교육청,7529,서울특별시 강서구 허준로 50,(가양동/동양고등학교),126.8470192,37.5689984
고등학교,동양고등학교,서울특별시교육청,7529,서울특별시 강서구 허준로 50,(가양동/동양고등학교),126.8470192,37.5689984
고등학교,동양고등학교,서울특별시교육청,7529,서울특별시 강서구 허준로 50,(가양동/동양고등학교),126.8470192,37.5689984
고등학교,동양고등학교,서울특별시교육청,7529,서울특별시 강서구 허준로 50,(가양동/동양고등학교),126.8470192,37.5689984
고등학교,동양고등학교,서울특별시교육청,7529,서울특별시 강서구 허준로 50,(가양동/동양고등학교),126.8470192,37.5689984
고등학교,동양고등학교,서울특별시교육청,7529,서울특별시 강서구 허준로 50,(가양동/동양고등학교),126.8470192,37.5689984
고등학교,동양고등학교,서울특별시교육청,7529,서울특별시 강서구 허준로 50,(가양동/동양고등학교),126.8470192,37.5689984
고등학교,동양고등학교,서울특별시교육청,7529,서울특별시 강서구 허준로 50,(가양동/동양고등학교),126.8470192,37.5689984
고등학교,동양고등학교,서울특별시교육청,7529,서울특별시 강서구 허준로 50,(가양동/동양고등학교),126.8470192,37.5689984
고등학교,동양고등학교,서울특별시교육청,7529,서울특별시 강서구 허준로 50,(가양동/동양고등학교),126.8470192,37.5689984
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,서울금융고등학교,서울특별시교육청,7909,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),126.8255591,37.5378546
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,은평메디텍고등학교,서울특별시교육청,3306,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),126.9293725,37.6352607
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,서울아이티고등학교,서울특별시교육청,1773,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),127.0619367,37.6421738
고등학교,문현고등학교,서울특별시교육청,5811,서울특별시 송파구 충민로 115,(장지동),127.1287616,37.4813267
고등학교,문현고등학교,서울특별시교육청,5811,서울특별시 송파구 충민로 115,(장지동),127.1287616,37.4813267
고등학교,문현고등학교,서울특별시교육청,5811,서울특별시 송파구 충민로 115,(장지동),127.1287616,37.4813267
고등학교,문현고등학교,서울특별시교육청,5811,서울특별시 송파구 충민로 115,(장지동),127.1287616,37.4813267
고등학교,강일고등학교,서울특별시교육청,5213,서울특별시 강동구 아리수로98길 40,(강일동),127.1778313,37.5639718
고등학교,강일고등학교,서울특별시교육청,5213,서울특별시 강동구 아리수로98길 40,(강일동),127.1778313,37.5639718
고등학교,강일고등학교,서울특별시교육청,5213,서울특별시 강동구 아리수로98길 40,(강일동),127.1778313,37.5639718
고등학교,강일고등학교,서울특별시교육청,5213,서울특별시 강동구 아리수로98길 40,(강일동),127.1778313,37.5639718
고등학교,하나고등학교,서울특별시교육청,3305,서울특별시 은평구 연서로 535,/ 하나고등학교 (진관동),126.9340656,37.6398443
고등학교,하나고등학교,서울특별시교육청,3305,서울특별시 은평구 연서로 535,/ 하나고등학교 (진관동),126.9340656,37.6398443
고등학교,하나고등학교,서울특별시교육청,3305,서울특별시 은평구 연서로 535,/ 하나고등학교 (진관동),126.9340656,37.6398443
