NO,K,lon,lat
1712,59,127.0559692,37.68685877
1713,59,126.9339614,37.47361931
1714,59,126.8475203,37.52995871
1715,59,126.8270683,37.53885739
1716,59,126.9531867,37.47370984
1717,59,126.8602541,37.49667843
1718,59,126.8316682,37.53077141
1719,59,126.8374145,37.52088897
1720,59,127.0792574,37.57968469
1721,59,127.0222801,37.63444973
1722,59,127.0840381,37.53463405
1723,59,126.8978669,37.46172322
1724,59,127.032418,37.64440506
1725,59,127.0785766,37.49946173
1726,59,127.0675304,37.64904569
1727,59,126.9825529,37.47925026
1728,59,126.9950363,37.47299474
1729,59,127.1034178,37.50856135
1730,59,127.0668206,37.57603432
1731,59,127.0770739,37.5652553
1732,59,127.128095,37.55190676
1733,59,127.0279354,37.63627517
1734,59,126.8164535,37.58566613
1735,59,127.0413863,37.66066431
1736,59,127.0609412,37.61296776
1737,59,127.0983262,37.61400227
1738,59,126.9213366,37.6439125
1739,59,127.0737078,37.55983509
1740,59,127.0710452,37.62922907
1741,59,127.0722508,37.61661466
1742,59,127.1095247,37.63927743
1743,59,126.8608626,37.55797338
1744,59,126.8177259,37.57035075
1745,59,126.8301412,37.57492854
1746,59,127.1017975,37.60049387
1747,59,126.8883658,37.51755842
1748,59,127.058973,37.56248502
1749,59,127.0356428,37.49028717
1750,59,127.0117006,37.51903408
1751,59,127.129303,37.53658752
1752,59,127.0599462,37.5895291
1753,59,127.0445947,37.69222338
1754,59,127.075778,37.59409379
1755,59,127.0438522,37.62822573
1756,59,127.0522496,37.55074215
1757,59,126.929239,37.49973594
1758,59,126.9060274,37.57353209
1759,59,127.1317174,37.50594889
1760,59,126.8376614,37.49294851
1761,59,126.9649835,37.5638992
1762,59,127.1463365,37.52492212
1763,59,127.1058513,37.47612045
1764,59,127.0169049,37.58936078
1765,59,126.900322,37.57891129
1766,59,126.8995368,37.53564274
1767,59,126.8168487,37.54240409
1768,59,126.7994482,37.5873691
1769,59,126.8018228,37.57566579
1770,59,126.8714757,37.50755489
1771,60,127.0559692,37.68685877
1772,60,126.9339614,37.47361931
1773,60,126.8475203,37.52995871
1774,60,126.8270683,37.53885739
1775,60,126.9531867,37.47370984
1776,60,126.8602541,37.49667843
1777,60,126.8316682,37.53077141
1778,60,126.8374145,37.52088897
1779,60,127.0792574,37.57968469
1780,60,127.0222801,37.63444973
1781,60,127.0840381,37.53463405
1782,60,126.8978669,37.46172322
1783,60,127.032418,37.64440506
1784,60,127.0785766,37.49946173
1785,60,127.0675304,37.64904569
1786,60,126.9825529,37.47925026
1787,60,126.9950363,37.47299474
1788,60,127.1034178,37.50856135
1789,60,127.0668206,37.57603432
1790,60,127.0770739,37.5652553
1791,60,127.128095,37.55190676
1792,60,127.0279354,37.63627517
1793,60,126.8164535,37.58566613
1794,60,127.0413863,37.66066431
1795,60,127.0609412,37.61296776
1796,60,127.0983262,37.61400227
1797,60,126.9213366,37.6439125
1798,60,127.0737078,37.55983509
1799,60,127.0710452,37.62922907
1800,60,127.0722508,37.61661466
1801,60,127.1095247,37.63927743
1802,60,126.8608626,37.55797338
1803,60,126.8177259,37.57035075
1804,60,126.8301412,37.57492854
1805,60,127.1017975,37.60049387
1806,60,126.8883658,37.51755842
1807,60,127.058973,37.56248502
1808,60,127.0356428,37.49028717
1809,60,127.0117006,37.51903408
1810,60,127.129303,37.53658752
1811,60,127.0599462,37.5895291
1812,60,127.0445947,37.69222338
1813,60,127.075778,37.59409379
1814,60,127.0438522,37.62822573
1815,60,127.0522496,37.55074215
1816,60,126.929239,37.49973594
1817,60,126.9060274,37.57353209
1818,60,127.1317174,37.50594889
1819,60,126.8376614,37.49294851
1820,60,126.9649835,37.5638992
1821,60,127.1463365,37.52492212
1822,60,127.1058513,37.47612045
1823,60,127.0169049,37.58936078
1824,60,126.900322,37.57891129
1825,60,126.8995368,37.53564274
1826,60,126.8168487,37.54240409
1827,60,126.7994482,37.5873691
1828,60,126.8018228,37.57566579
1829,60,126.8714757,37.50755489
1830,60,126.8645345,37.52554475
1831,61,127.0559692,37.68685877
1832,61,126.9339614,37.47361931
1833,61,126.8475203,37.52995871
1834,61,126.8270683,37.53885739
1835,61,126.9531867,37.47370984
1836,61,126.8602541,37.49667843
1837,61,126.8316682,37.53077141
1838,61,126.8374145,37.52088897
1839,61,127.0792574,37.57968469
1840,61,127.0222801,37.63444973
1841,61,127.0840381,37.53463405
1842,61,126.8978669,37.46172322
1843,61,127.032418,37.64440506
1844,61,127.0785766,37.49946173
1845,61,127.0675304,37.64904569
1846,61,126.9825529,37.47925026
1847,61,126.9950363,37.47299474
1848,61,127.1034178,37.50856135
1849,61,127.0668206,37.57603432
1850,61,127.0770739,37.5652553
1851,61,127.128095,37.55190676
1852,61,127.0279354,37.63627517
1853,61,126.8164535,37.58566613
1854,61,127.0413863,37.66066431
1855,61,127.0609412,37.61296776
1856,61,127.0983262,37.61400227
1857,61,126.9213366,37.6439125
1858,61,127.0737078,37.55983509
1859,61,127.0710452,37.62922907
1860,61,127.0722508,37.61661466
1861,61,127.1095247,37.63927743
1862,61,126.8608626,37.55797338
1863,61,126.8177259,37.57035075
1864,61,126.8301412,37.57492854
1865,61,127.1017975,37.60049387
1866,61,126.8883658,37.51755842
1867,61,127.058973,37.56248502
1868,61,127.0356428,37.49028717
1869,61,127.0117006,37.51903408
1870,61,127.129303,37.53658752
1871,61,127.0599462,37.5895291
1872,61,127.0445947,37.69222338
1873,61,127.075778,37.59409379
1874,61,127.0438522,37.62822573
1875,61,127.0522496,37.55074215
1876,61,126.929239,37.49973594
1877,61,126.9060274,37.57353209
1878,61,127.1317174,37.50594889
1879,61,126.8376614,37.49294851
1880,61,126.9649835,37.5638992
1881,61,127.1463365,37.52492212
1882,61,127.1058513,37.47612045
1883,61,127.0169049,37.58936078
1884,61,126.900322,37.57891129
1885,61,126.8995368,37.53564274
1886,61,126.8168487,37.54240409
1887,61,126.7994482,37.5873691
1888,61,126.8018228,37.57566579
1889,61,126.8386654,37.50737575
1890,61,126.8714757,37.50755489
1891,61,126.8645345,37.52554475
1892,62,127.0559692,37.68685877
1893,62,126.9339614,37.47361931
1894,62,126.8475203,37.52995871
1895,62,126.8270683,37.53885739
1896,62,126.9531867,37.47370984
1897,62,126.8602541,37.49667843
1898,62,126.8316682,37.53077141
1899,62,126.8374145,37.52088897
1900,62,127.0792574,37.57968469
1901,62,127.0222801,37.63444973
1902,62,127.0840381,37.53463405
1903,62,126.8978669,37.46172322
1904,62,127.032418,37.64440506
1905,62,127.0785766,37.49946173
1906,62,127.0675304,37.64904569
1907,62,126.9825529,37.47925026
1908,62,126.9950363,37.47299474
1909,62,127.1034178,37.50856135
1910,62,127.0668206,37.57603432
1911,62,127.0770739,37.5652553
1912,62,127.128095,37.55190676
1913,62,127.0279354,37.63627517
1914,62,126.8164535,37.58566613
1915,62,127.0413863,37.66066431
1916,62,127.0609412,37.61296776
1917,62,127.0983262,37.61400227
1918,62,126.9213366,37.6439125
1919,62,127.0737078,37.55983509
1920,62,127.0710452,37.62922907
1921,62,127.0722508,37.61661466
1922,62,127.1095247,37.63927743
1923,62,126.8608626,37.55797338
1924,62,126.8177259,37.57035075
1925,62,126.8301412,37.57492854
1926,62,127.1017975,37.60049387
1927,62,126.8883658,37.51755842
1928,62,127.058973,37.56248502
1929,62,127.0356428,37.49028717
1930,62,127.0117006,37.51903408
1931,62,127.129303,37.53658752
1932,62,127.0599462,37.5895291
1933,62,127.0445947,37.69222338
1934,62,127.075778,37.59409379
1935,62,127.0438522,37.62822573
1936,62,127.0522496,37.55074215
1937,62,126.929239,37.49973594
1938,62,126.9060274,37.57353209
1939,62,127.1317174,37.50594889
1940,62,126.8376614,37.49294851
1941,62,126.9649835,37.5638992
1942,62,127.1463365,37.52492212
1943,62,127.1058513,37.47612045
1944,62,127.0169049,37.58936078
1945,62,126.900322,37.57891129
1946,62,126.8995368,37.53564274
1947,62,126.8168487,37.54240409
1948,62,126.7994482,37.5873691
1949,62,126.8018228,37.57566579
1950,62,126.8386654,37.50737575
1951,62,126.8714757,37.50755489
1952,62,126.8645345,37.52554475
1953,62,126.7680448,37.55563175
1954,63,127.0559692,37.68685877
1955,63,126.9339614,37.47361931
1956,63,126.8475203,37.52995871
1957,63,126.8270683,37.53885739
1958,63,126.9531867,37.47370984
1959,63,126.8602541,37.49667843
1960,63,126.8316682,37.53077141
1961,63,126.8374145,37.52088897
1962,63,127.0792574,37.57968469
1963,63,127.0222801,37.63444973
1964,63,127.0840381,37.53463405
1965,63,126.8978669,37.46172322
1966,63,127.032418,37.64440506
1967,63,127.0785766,37.49946173
1968,63,127.0675304,37.64904569
1969,63,126.9825529,37.47925026
1970,63,126.9950363,37.47299474
1971,63,127.1034178,37.50856135
1972,63,127.0668206,37.57603432
1973,63,127.0770739,37.5652553
1974,63,127.128095,37.55190676
1975,63,127.0279354,37.63627517
1976,63,126.8164535,37.58566613
1977,63,127.0413863,37.66066431
1978,63,127.0609412,37.61296776
1979,63,127.0983262,37.61400227
1980,63,126.9213366,37.6439125
1981,63,127.0737078,37.55983509
1982,63,127.0710452,37.62922907
1983,63,127.0722508,37.61661466
1984,63,127.1095247,37.63927743
1985,63,126.8586369,37.55345459
1986,63,126.8177259,37.57035075
1987,63,126.8301412,37.57492854
1988,63,127.1017975,37.60049387
1989,63,126.8883658,37.51755842
1990,63,127.058973,37.56248502
1991,63,127.0356428,37.49028717
1992,63,127.0117006,37.51903408
1993,63,126.8608549,37.55887468
1994,63,127.129303,37.53658752
1995,63,127.0599462,37.5895291
1996,63,127.0445947,37.69222338
1997,63,127.075778,37.59409379
1998,63,127.0438522,37.62822573
1999,63,127.0522496,37.55074215
2000,63,126.929239,37.49973594
2001,63,126.9060274,37.57353209
2002,63,127.1317174,37.50594889
2003,63,126.8376614,37.49294851
2004,63,126.9649835,37.5638992
2005,63,127.1463365,37.52492212
2006,63,127.1058513,37.47612045
2007,63,127.0169049,37.58936078
2008,63,126.900322,37.57891129
2009,63,126.8995368,37.53564274
2010,63,126.8168487,37.54240409
2011,63,126.7994482,37.5873691
2012,63,126.8018228,37.57566579
2013,63,126.8386654,37.50737575
2014,63,126.8714757,37.50755489
2015,63,126.8645345,37.52554475
2016,63,126.7680448,37.55563175
2017,64,127.0559692,37.68685877
2018,64,126.9339614,37.47361931
2019,64,126.8475203,37.52995871
2020,64,126.8270683,37.53885739
2021,64,126.9531867,37.47370984
2022,64,126.8602541,37.49667843
2023,64,126.8316682,37.53077141
2024,64,126.8374145,37.52088897
2025,64,127.0792574,37.57968469
2026,64,127.0222801,37.63444973
2027,64,127.0840381,37.53463405
2028,64,126.8978669,37.46172322
2029,64,127.032418,37.64440506
2030,64,127.0785766,37.49946173
2031,64,127.0675304,37.64904569
2032,64,126.9825529,37.47925026
2033,64,126.9950363,37.47299474
2034,64,127.1034178,37.50856135
2035,64,127.0668206,37.57603432
2036,64,127.0770739,37.5652553
2037,64,127.128095,37.55190676
2038,64,127.0279354,37.63627517
2039,64,126.8164535,37.58566613
2040,64,127.0413863,37.66066431
2041,64,127.0609412,37.61296776
2042,64,127.0983262,37.61400227
2043,64,126.9213366,37.6439125
2044,64,127.0737078,37.55983509
2045,64,127.0710452,37.62922907
2046,64,127.0722508,37.61661466
2047,64,127.1095247,37.63927743
2048,64,126.8586369,37.55345459
2049,64,126.8177259,37.57035075
2050,64,126.8301412,37.57492854
2051,64,127.1017975,37.60049387
2052,64,126.8883658,37.51755842
2053,64,127.058973,37.56248502
2054,64,127.0356428,37.49028717
2055,64,127.0117006,37.51903408
2056,64,126.8608549,37.55887468
2057,64,127.129303,37.53658752
2058,64,127.0599462,37.5895291
2059,64,127.0445947,37.69222338
2060,64,127.075778,37.59409379
2061,64,127.0438522,37.62822573
2062,64,127.0522496,37.55074215
2063,64,126.929239,37.49973594
2064,64,126.9060274,37.57353209
2065,64,127.1317174,37.50594889
2066,64,126.8376614,37.49294851
2067,64,126.9649835,37.5638992
2068,64,127.1463365,37.52492212
2069,64,127.1058513,37.47612045
2070,64,127.0169049,37.58936078
2071,64,126.900322,37.57891129
2072,64,126.8995368,37.53564274
2073,64,126.8168487,37.54240409
2074,64,126.7994482,37.5873691
2075,64,126.8018228,37.57566579
2076,64,126.8386654,37.50737575
2077,64,126.8714757,37.50755489
2078,64,126.8645345,37.52554475
2079,64,126.7680448,37.55563175
2080,64,126.7691857,37.55473748
2081,65,127.0559692,37.68685877
2082,65,126.9339614,37.47361931
2083,65,126.8475203,37.52995871
2084,65,126.8270683,37.53885739
2085,65,126.9531867,37.47370984
2086,65,126.8602541,37.49667843
2087,65,126.8316682,37.53077141
2088,65,126.8374145,37.52088897
2089,65,127.0792574,37.57968469
2090,65,127.0222801,37.63444973
2091,65,127.0840381,37.53463405
2092,65,126.8978669,37.46172322
2093,65,127.032418,37.64440506
2094,65,127.0785766,37.49946173
2095,65,127.0675304,37.64904569
2096,65,126.9825529,37.47925026
2097,65,126.9950363,37.47299474
2098,65,127.1034178,37.50856135
2099,65,127.0668206,37.57603432
2100,65,127.0770739,37.5652553
2101,65,127.128095,37.55190676
2102,65,127.0279354,37.63627517
2103,65,126.8164535,37.58566613
2104,65,127.0413863,37.66066431
2105,65,127.0609412,37.61296776
2106,65,127.0983262,37.61400227
2107,65,126.9213366,37.6439125
2108,65,127.0737078,37.55983509
2109,65,127.0710452,37.62922907
2110,65,127.0722508,37.61661466
2111,65,127.1095247,37.63927743
2112,65,126.8586369,37.55345459
2113,65,126.8177259,37.57035075
2114,65,126.8301412,37.57492854
2115,65,127.1017975,37.60049387
2116,65,126.8883658,37.51755842
2117,65,127.0589677,37.56338635
2118,65,127.058973,37.56248502
2119,65,127.058973,37.56248502
2120,65,127.0356428,37.49028717
2121,65,127.0117006,37.51903408
2122,65,126.8608549,37.55887468
2123,65,127.129303,37.53658752
2124,65,127.0599462,37.5895291
2125,65,127.0445947,37.69222338
2126,65,127.075778,37.59409379
2127,65,127.0438522,37.62822573
2128,65,127.0522496,37.55074215
2129,65,126.929239,37.49973594
2130,65,126.9060274,37.57353209
2131,65,127.1317174,37.50594889
2132,65,126.8376614,37.49294851
2133,65,126.9649835,37.5638992
2134,65,127.1463365,37.52492212
2135,65,127.1058513,37.47612045
2136,65,127.0169049,37.58936078
2137,65,126.900322,37.57891129
2138,65,126.8995368,37.53564274
2139,65,126.8168487,37.54240409
2140,65,126.7994482,37.5873691
2141,65,126.8018228,37.57566579
2142,65,126.8386654,37.50737575
2143,65,126.8714757,37.50755489
2144,65,126.8645345,37.52554475
2145,65,126.7680448,37.55563175
2146,66,127.0559692,37.68685877
2147,66,126.9339614,37.47361931
2148,66,126.8475203,37.52995871
2149,66,126.8270683,37.53885739
2150,66,126.9531867,37.47370984
2151,66,126.8602541,37.49667843
2152,66,126.8316682,37.53077141
2153,66,126.8374145,37.52088897
2154,66,127.0792574,37.57968469
2155,66,127.0222801,37.63444973
2156,66,127.0840381,37.53463405
2157,66,126.8978669,37.46172322
2158,66,127.032418,37.64440506
2159,66,127.0785766,37.49946173
2160,66,127.0675304,37.64904569
2161,66,126.9825529,37.47925026
2162,66,126.9950363,37.47299474
2163,66,127.1034178,37.50856135
2164,66,127.0668206,37.57603432
2165,66,127.0770739,37.5652553
2166,66,127.128095,37.55190676
2167,66,127.0279354,37.63627517
2168,66,126.8164535,37.58566613
2169,66,126.8164618,37.58476484
2170,66,127.0413863,37.66066431
2171,66,127.0609412,37.61296776
2172,66,127.0983262,37.61400227
2173,66,126.9213366,37.6439125
2174,66,127.0737078,37.55983509
2175,66,127.0710452,37.62922907
2176,66,127.0722508,37.61661466
2177,66,127.1095247,37.63927743
2178,66,126.8586369,37.55345459
2179,66,126.8177259,37.57035075
2180,66,126.8301412,37.57492854
2181,66,127.1017975,37.60049387
2182,66,126.8883658,37.51755842
2183,66,127.058973,37.56248502
2184,66,127.0356428,37.49028717
2185,66,127.0117006,37.51903408
2186,66,126.8608549,37.55887468
2187,66,127.129303,37.53658752
2188,66,127.0599462,37.5895291
2189,66,127.0445947,37.69222338
2190,66,127.075778,37.59409379
2191,66,127.0438522,37.62822573
2192,66,127.0522496,37.55074215
2193,66,126.929239,37.49973594
2194,66,126.9060274,37.57353209
2195,66,127.1317174,37.50594889
2196,66,126.8376614,37.49294851
2197,66,126.9649835,37.5638992
2198,66,127.1463365,37.52492212
2199,66,127.1058513,37.47612045
2200,66,127.0169049,37.58936078
2201,66,126.900322,37.57891129
2202,66,126.8995368,37.53564274
2203,66,126.8168487,37.54240409
2204,66,126.7994482,37.5873691
2205,66,126.8018228,37.57566579
2206,66,126.8386654,37.50737575
2207,66,126.8714757,37.50755489
2208,66,126.8645345,37.52554475
2209,66,126.7680448,37.55563175
2210,66,126.7691857,37.55473748
2211,66,126.8771851,37.50127567
2212,67,127.0559692,37.68685877
2213,67,126.9339614,37.47361931
2214,67,126.8475203,37.52995871
2215,67,126.8270683,37.53885739
2216,67,126.9531867,37.47370984
2217,67,126.8602541,37.49667843
2218,67,126.8316682,37.53077141
2219,67,126.8374145,37.52088897
2220,67,127.0792574,37.57968469
2221,67,127.0222801,37.63444973
2222,67,127.0840381,37.53463405
2223,67,126.8978669,37.46172322
2224,67,127.032418,37.64440506
2225,67,127.0785766,37.49946173
2226,67,127.0675304,37.64904569
2227,67,126.9825529,37.47925026
2228,67,126.9950363,37.47299474
2229,67,127.1034178,37.50856135
2230,67,127.0668206,37.57603432
2231,67,127.0770739,37.5652553
2232,67,127.128095,37.55190676
2233,67,127.0279354,37.63627517
2234,67,126.8164535,37.58566613
2235,67,126.8164618,37.58476484
2236,67,127.0413863,37.66066431
2237,67,127.0609412,37.61296776
2238,67,127.0983262,37.61400227
2239,67,126.9213366,37.6439125
2240,67,127.0737078,37.55983509
2241,67,127.0710452,37.62922907
2242,67,127.0722508,37.61661466
2243,67,127.1095247,37.63927743
2244,67,126.8586369,37.55345459
2245,67,126.8177259,37.57035075
2246,67,126.8301412,37.57492854
2247,67,127.1017975,37.60049387
2248,67,126.8883658,37.51755842
2249,67,127.058973,37.56248502
2250,67,127.0356428,37.49028717
2251,67,127.0117006,37.51903408
2252,67,126.8608549,37.55887468
2253,67,127.129303,37.53658752
2254,67,127.0599462,37.5895291
2255,67,127.0445947,37.69222338
2256,67,127.075778,37.59409379
2257,67,127.0438522,37.62822573
2258,67,127.0522496,37.55074215
2259,67,126.929239,37.49973594
2260,67,126.9060274,37.57353209
2261,67,126.9060274,37.57353209
2262,67,127.1034226,37.50766
2263,67,127.1317174,37.50594889
2264,67,126.8376614,37.49294851
2265,67,126.9649835,37.5638992
2266,67,127.1463365,37.52492212
2267,67,127.1058513,37.47612045
2268,67,127.0169049,37.58936078
2269,67,126.900322,37.57891129
2270,67,126.8995368,37.53564274
2271,67,126.8168487,37.54240409
2272,67,126.7994482,37.5873691
2273,67,126.8018228,37.57566579
2274,67,126.8386654,37.50737575
2275,67,126.8714757,37.50755489
2276,67,126.8645345,37.52554475
2277,67,126.7680448,37.55563175
2278,67,126.7691857,37.55473748
2279,68,127.0559692,37.68685877
2280,68,126.9339614,37.47361931
2281,68,126.8475203,37.52995871
2282,68,126.8270683,37.53885739
2283,68,126.9531867,37.47370984
2284,68,126.8602541,37.49667843
2285,68,126.8316682,37.53077141
2286,68,126.8374145,37.52088897
2287,68,127.0792574,37.57968469
2288,68,127.0222801,37.63444973
2289,68,127.0840381,37.53463405
2290,68,126.8978669,37.46172322
2291,68,127.032418,37.64440506
2292,68,127.0785766,37.49946173
2293,68,127.0675304,37.64904569
2294,68,126.9825529,37.47925026
2295,68,126.9950363,37.47299474
2296,68,127.1034178,37.50856135
2297,68,127.0668206,37.57603432
2298,68,127.0770739,37.5652553
2299,68,127.128095,37.55190676
2300,68,127.0279354,37.63627517
2301,68,126.8164535,37.58566613
2302,68,126.8164618,37.58476484
2303,68,127.0413863,37.66066431
2304,68,127.0609412,37.61296776
2305,68,127.0983262,37.61400227
2306,68,126.9213366,37.6439125
2307,68,127.0737078,37.55983509
2308,68,127.0710452,37.62922907
2309,68,127.0722508,37.61661466
2310,68,127.1095247,37.63927743
2311,68,126.8586369,37.55345459
2312,68,126.8177259,37.57035075
2313,68,126.8301412,37.57492854
2314,68,127.1017975,37.60049387
2315,68,126.8883658,37.51755842
2316,68,127.0589677,37.56338635
2317,68,127.058973,37.56248502
2318,68,127.058973,37.56248502
2319,68,127.0356428,37.49028717
2320,68,127.0117006,37.51903408
2321,68,126.8608549,37.55887468
2322,68,127.129303,37.53658752
2323,68,127.0599462,37.5895291
2324,68,127.0445947,37.69222338
2325,68,127.075778,37.59409379
2326,68,127.0438522,37.62822573
2327,68,127.0522496,37.55074215
2328,68,126.929239,37.49973594
2329,68,126.9060274,37.57353209
2330,68,126.9060274,37.57353209
2331,68,127.1034226,37.50766
2332,68,127.1317174,37.50594889
2333,68,126.8376614,37.49294851
2334,68,126.9649835,37.5638992
2335,68,127.1463365,37.52492212
2336,68,127.1058513,37.47612045
2337,68,127.0169049,37.58936078
2338,68,126.900322,37.57891129
2339,68,126.8995368,37.53564274
2340,68,126.8168487,37.54240409
2341,68,126.7994482,37.5873691
2342,68,126.8018228,37.57566579
2343,68,126.8386654,37.50737575
2344,68,126.8714757,37.50755489
2345,68,126.8645345,37.52554475
2346,68,126.7680448,37.55563175
2347,69,127.0559692,37.68685877
2348,69,126.9339614,37.47361931
2349,69,126.8475203,37.52995871
2350,69,126.8270683,37.53885739
2351,69,126.9531867,37.47370984
2352,69,126.8602541,37.49667843
2353,69,126.8316682,37.53077141
2354,69,126.8374145,37.52088897
2355,69,127.0792574,37.57968469
2356,69,127.0222801,37.63444973
2357,69,127.0840381,37.53463405
2358,69,126.8978669,37.46172322
2359,69,127.032418,37.64440506
2360,69,127.0785766,37.49946173
2361,69,127.0751929,37.49764689
2362,69,127.0675304,37.64904569
2363,69,126.9825529,37.47925026
2364,69,126.9950363,37.47299474
2365,69,127.1034178,37.50856135
2366,69,127.0668206,37.57603432
2367,69,127.0770739,37.5652553
2368,69,127.128095,37.55190676
2369,69,127.0279354,37.63627517
2370,69,126.8164535,37.58566613
2371,69,126.8164618,37.58476484
2372,69,127.0413863,37.66066431
2373,69,127.0609412,37.61296776
2374,69,127.0983262,37.61400227
2375,69,126.9213366,37.6439125
2376,69,127.0737078,37.55983509
2377,69,127.0710452,37.62922907
2378,69,127.0722508,37.61661466
2379,69,127.1095247,37.63927743
2380,69,126.8586369,37.55345459
2381,69,126.8177259,37.57035075
2382,69,126.8301412,37.57492854
2383,69,127.1017975,37.60049387
2384,69,126.8883658,37.51755842
2385,69,127.0589677,37.56338635
2386,69,127.058973,37.56248502
2387,69,127.058973,37.56248502
2388,69,127.0356428,37.49028717
2389,69,127.0117006,37.51903408
2390,69,126.8608549,37.55887468
2391,69,127.129303,37.53658752
2392,69,127.0599462,37.5895291
2393,69,127.0445947,37.69222338
2394,69,127.075778,37.59409379
2395,69,127.0438522,37.62822573
2396,69,127.0522496,37.55074215
2397,69,126.929239,37.49973594
2398,69,126.9060274,37.57353209
2399,69,126.9060274,37.57353209
2400,69,127.1034226,37.50766
2401,69,127.1317174,37.50594889
2402,69,126.8376614,37.49294851
2403,69,126.9649835,37.5638992
2404,69,127.1463365,37.52492212
2405,69,127.1058513,37.47612045
2406,69,127.0169049,37.58936078
2407,69,126.900322,37.57891129
2408,69,126.8995368,37.53564274
2409,69,126.8168487,37.54240409
2410,69,126.7994482,37.5873691
2411,69,126.8018228,37.57566579
2412,69,126.8386654,37.50737575
2413,69,126.8714757,37.50755489
2414,69,126.8645345,37.52554475
2415,69,126.7680448,37.55563175
2416,70,127.0559692,37.68685877
2417,70,126.9339614,37.47361931
2418,70,126.8475203,37.52995871
2419,70,126.8270683,37.53885739
2420,70,126.9531867,37.47370984
2421,70,126.8602541,37.49667843
2422,70,126.8316682,37.53077141
2423,70,126.8374145,37.52088897
2424,70,127.0792574,37.57968469
2425,70,127.0222801,37.63444973
2426,70,127.0840381,37.53463405
2427,70,126.8978669,37.46172322
2428,70,127.032418,37.64440506
2429,70,127.0785766,37.49946173
2430,70,127.0751929,37.49764689
2431,70,127.0675304,37.64904569
2432,70,126.9825529,37.47925026
2433,70,126.9950363,37.47299474
2434,70,127.1034178,37.50856135
2435,70,127.0668206,37.57603432
2436,70,127.0770739,37.5652553
2437,70,127.128095,37.55190676
2438,70,127.0279354,37.63627517
2439,70,126.8164535,37.58566613
2440,70,126.8164618,37.58476484
2441,70,127.0413863,37.66066431
2442,70,127.0609412,37.61296776
2443,70,127.0983262,37.61400227
2444,70,126.9213366,37.6439125
2445,70,127.0737078,37.55983509
2446,70,127.0737078,37.55983509
2447,70,127.0710452,37.62922907
2448,70,127.0722508,37.61661466
2449,70,127.0722508,37.61661466
2450,70,127.1095247,37.63927743
2451,70,126.8586369,37.55345459
2452,70,126.8608626,37.55797338
2453,70,126.8177259,37.57035075
2454,70,126.8301412,37.57492854
2455,70,127.1017975,37.60049387
2456,70,126.8883658,37.51755842
2457,70,127.058973,37.56248502
2458,70,127.0356428,37.49028717
2459,70,127.0117006,37.51903408
2460,70,127.129303,37.53658752
2461,70,127.0599462,37.5895291
2462,70,127.0445947,37.69222338
2463,70,127.075778,37.59409379
2464,70,127.0438522,37.62822573
2465,70,127.0522496,37.55074215
2466,70,126.929239,37.49973594
2467,70,126.9060274,37.57353209
2468,70,126.9060274,37.57353209
2469,70,127.1034226,37.50766
2470,70,127.1317174,37.50594889
2471,70,126.8376614,37.49294851
2472,70,126.9649835,37.5638992
2473,70,127.1463365,37.52492212
2474,70,127.1058513,37.47612045
2475,70,127.0169049,37.58936078
2476,70,126.900322,37.57891129
2477,70,126.8995368,37.53564274
2478,70,126.8168487,37.54240409
2479,70,126.7994482,37.5873691
2480,70,126.8018228,37.57566579
2481,70,126.8386654,37.50737575
2482,70,126.8714757,37.50755489
2483,70,126.8645345,37.52554475
2484,70,126.7680448,37.55563175
2485,70,126.7691857,37.55473748
2486,71,127.0559692,37.68685877
2487,71,126.9339614,37.47361931
2488,71,126.8475203,37.52995871
2489,71,126.8270683,37.53885739
2490,71,126.9531867,37.47370984
2491,71,126.8602541,37.49667843
2492,71,126.8316682,37.53077141
2493,71,126.8374145,37.52088897
2494,71,127.0792574,37.57968469
2495,71,127.0222801,37.63444973
2496,71,127.0840381,37.53463405
2497,71,126.8978669,37.46172322
2498,71,127.032418,37.64440506
2499,71,127.0785766,37.49946173
2500,71,127.0751929,37.49764689
2501,71,127.0675304,37.64904569
2502,71,126.9825529,37.47925026
2503,71,126.9950363,37.47299474
2504,71,127.1034178,37.50856135
2505,71,127.0668206,37.57603432
2506,71,127.0770739,37.5652553
2507,71,127.128095,37.55190676
2508,71,127.0279354,37.63627517
2509,71,126.8164535,37.58566613
2510,71,126.8164618,37.58476484
2511,71,127.0413863,37.66066431
2512,71,127.0609412,37.61296776
2513,71,127.0983262,37.61400227
2514,71,126.9213366,37.6439125
2515,71,127.0737078,37.55983509
2516,71,127.0737078,37.55983509
2517,71,127.0710452,37.62922907
2518,71,127.0722508,37.61661466
2519,71,127.0722508,37.61661466
2520,71,127.1095247,37.63927743
2521,71,126.8586369,37.55345459
2522,71,126.8608626,37.55797338
2523,71,126.8177259,37.57035075
2524,71,126.8301412,37.57492854
2525,71,127.1017975,37.60049387
2526,71,126.8883658,37.51755842
2527,71,127.058973,37.56248502
2528,71,127.0356428,37.49028717
2529,71,127.0117006,37.51903408
2530,71,126.8608549,37.55887468
2531,71,127.129303,37.53658752
2532,71,127.0599462,37.5895291
2533,71,127.0445947,37.69222338
2534,71,127.075778,37.59409379
2535,71,127.0438522,37.62822573
2536,71,127.0522496,37.55074215
2537,71,126.929239,37.49973594
2538,71,126.9060274,37.57353209
2539,71,126.9060274,37.57353209
